Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
12.0,Rennes,13,2,19,51,50,1,41,Nice,4.0,10.05.2025,20:00,home,2,0,W,team,1.18,1.05,0.51,0.49,10,14,4,6,3.0,4.0,1,5,0.84,0.83,1.0,1.0,3,6,3,2,6.0,10.0,4.0,4.0,0.0,1.0,24.0,25.0,0,7,13,5,0.78,0.67,0.08,0.22,21,25,5,13,0.7,0.47,27.0,18.0,8.0,12.0,6,2,0.0,0.0,0.0,0.0,1.36,1.11,1.0,1.0,0.52,0.53,1.74,0.88,48.0,36.0,2.0,0.0,0.0,0.0,1.11,1.36,1.11,-0.64,15,12,1,1,1,0.3333333333333333,0.3,0.4,0.2857142857142857,0.0,1,0.3,2,0.3,0.3
12.0,Rennes,13,2,19,51,50,1,41,Toulouse,10.0,10.11.2024,16:00,home,0,2,L,opponent,0.5,1.39,0.67,0.33,7,9,1,2,0.0,0.0,5,3,0.86,0.71,3.0,1.0,2,6,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,16,16,0.0,0.0,0.0,0.0,27,12,16,16,0.0,0.0,0.0,0.0,5.0,17.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,18,1,2,2,0.3076923076923077,0.2,0.3333333333333333,0.2857142857142857,0.0,0,0.2,-2,0.2,0.2
12.0,Rennes,13,2,19,51,50,1,41,Marseille,2.0,11.01.2025,20:05,home,1,2,L,opponent,1.63,1.43,0.36,0.64,5,13,4,7,3.0,4.0,2,3,0.83,0.9,2.0,2.0,0,3,1,3,5.0,10.0,0.0,3.0,1.0,0.0,8.0,24.0,6,0,13,11,0.74,0.65,0.2,0.27,15,22,11,13,0.71,0.53,22.0,9.0,14.0,10.0,5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,7,1,2,2,0.2857142857142857,0.2,0.2857142857142857,0.2857142857142857,0.5,0,0.1,-1,0.2,0.17
12.0,Rennes,13,2,19,51,50,1,41,Le Havre,15.0,13.04.2025,16:15,away,5,1,W,team,2.79,0.58,0.44,0.56,10,11,6,2,5.0,1.0,3,4,0.82,0.86,3.0,2.0,3,6,1,3,10.0,4.0,0.0,7.0,0.0,0.0,19.0,21.0,1,3,16,11,0.69,0.67,0.18,0.12,16,19,11,16,0.63,0.59,34.0,8.0,7.0,9.0,1,1,1.0,0.0,0.0,0.0,3.89,0.04,1.0,1.0,0.53,0.59,1.01,0.93,61.0,45.0,0.0,2.0,0.0,2.0,0.04,3.89,-0.96,-1.11,15,3,0,1,1,0.3333333333333333,0.3,0.2857142857142857,0.375,0.5,1,0.3,4,0.3,0.3
12.0,Rennes,13,2,19,51,50,1,41,Lens,8.0,15.03.2025,20:05,away,0,1,L,opponent,0.59,0.75,0.55,0.45,12,9,5,4,1.0,1.0,4,5,0.82,0.78,1.0,1.0,3,1,4,4,8.0,6.0,4.0,3.0,0.0,0.0,24.0,17.0,0,4,17,14,0.71,0.73,0.18,0.29,16,14,14,17,0.62,0.71,21.0,24.0,10.0,20.0,3,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,0,2,2,0.3125,0.3,0.2857142857142857,0.3333333333333333,0.5,0,0.2,-1,0.3,0.27
12.0,Rennes,13,2,19,51,50,1,41,Montpellier,18.0,15.09.2024,14:00,home,3,0,W,team,1.42,0.31,0.51,0.49,11,12,6,4,0.0,0.0,3,4,0.0,0.0,1.0,3.0,4,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,7,11,0.0,0.0,0.0,0.0,23,12,10,7,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,10,1,1,1,0.35294117647058826,0.4,0.375,0.3333333333333333,1.0,1,0.4,3,0.4,0.4
12.0,Rennes,13,2,19,51,50,1,41,Angers,14.0,15.12.2024,16:00,home,2,0,W,team,0.61,0.36,0.44,0.56,7,3,4,0,1.0,1.0,2,1,0.83,0.84,3.0,1.0,2,2,1,1,4.0,3.0,3.0,0.0,0.0,0.0,15.0,14.0,0,3,12,18,0.68,0.66,0.25,0.32,19,22,18,12,0.68,0.62,19.0,11.0,8.0,15.0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,1,1,1,0.3888888888888889,0.5,0.4444444444444444,0.3333333333333333,0.5,2,0.5,2,0.5,0.5
12.0,Rennes,13,2,19,51,50,1,41,Lille,5.0,16.02.2025,19:45,home,0,2,L,opponent,0.46,3.18,0.37,0.63,4,18,0,7,1.0,6.0,4,8,0.84,0.89,2.0,1.0,2,5,2,6,3.0,15.0,1.0,3.0,1.0,1.0,6.0,33.0,2,2,18,9,0.5,0.77,0.07,0.44,10,18,9,18,0.5,0.44,26.0,17.0,14.0,5.0,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,1,2,2,0.3684210526315789,0.4,0.4,0.3333333333333333,0.5,0,0.30000000000000004,-2,0.4,0.37000000000000005
12.0,Rennes,13,2,19,51,50,1,41,Marseille,2.0,17.05.2025,20:00,away,2,4,L,opponent,1.15,4.05,0.4,0.6,9,17,3,10,2.0,5.0,5,5,0.84,0.9,3.0,3.0,5,5,1,2,7.0,14.0,2.0,3.0,0.0,0.0,15.0,30.0,3,3,8,12,0.72,0.74,0.23,0.5,18,16,12,8,0.91,0.75,15.0,12.0,7.0,12.0,6,1,0.0,0.0,0.0,0.0,1.26,4.47,0.0,2.0,0.55,0.58,0.59,1.73,30.0,40.0,1.0,0.0,0.0,0.0,4.47,1.26,0.56,-0.74,15,7,0,2,2,0.35,0.4,0.4,0.3,0.0,0,0.1,-2,0.4,0.31000000000000005
12.0,Rennes,13,2,19,51,50,1,41,Brest,9.0,18.01.2025,18:00,home,1,2,L,opponent,1.49,1.29,0.68,0.32,22,10,9,3,2.0,3.0,4,4,0.87,0.7,2.0,3.0,8,4,5,3,16.0,8.0,6.0,2.0,2.0,0.0,48.0,15.0,1,2,11,13,0.81,0.53,0.22,0.3,21,12,13,11,0.82,0.65,26.0,39.0,12.0,14.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,1,2,2,0.3333333333333333,0.4,0.36363636363636365,0.3,0.5,0,0.0,-1,0.4,0.28
12.0,Rennes,13,2,19,51,50,1,41,Nantes,13.0,18.04.2025,19:45,home,2,1,W,team,2.77,0.68,0.66,0.34,19,4,5,1,5.0,1.0,10,2,0.91,0.8,3.0,5.0,10,2,4,1,14.0,3.0,5.0,1.0,1.0,0.0,27.0,9.0,2,2,13,24,0.84,0.56,0.29,0.1,12,21,24,13,0.45,0.57,14.0,27.0,7.0,4.0,0,3,1.0,0.0,0.0,1.0,1.84,0.92,0.0,0.0,0.74,0.42,1.64,0.31,48.0,47.0,0.0,0.0,0.0,0.0,0.92,1.84,-0.08,-0.16,15,11,1,1,1,0.36363636363636365,0.4,0.4166666666666667,0.3,0.0,1,0.3,1,0.4,0.37000000000000005
12.0,Rennes,13,2,19,51,50,1,41,Lyon,6.0,18.08.2024,19:45,home,3,0,W,team,2.16,1.64,0.48,0.52,22,16,8,2,0.0,0.0,7,7,0.85,0.85,2.0,1.0,10,8,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,12,15,0.0,0.0,0.0,0.0,13,32,13,12,0.0,0.0,0.0,0.0,8.0,11.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6,1,1,1,0.391304347826087,0.5,0.46153846153846156,0.3,0.5,2,0.5,3,0.5,0.5
12.0,Rennes,13,2,19,51,50,1,41,Brest,9.0,19.10.2024,16:00,away,1,1,D,draw,1.16,1.47,0.44,0.56,6,12,4,2,0.0,0.0,4,2,0.81,0.77,2.0,2.0,2,7,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,16,12,0.0,0.0,0.0,0.0,17,23,15,18,0.0,0.0,0.0,0.0,13.0,7.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,0,0,0,0.375,0.5,0.46153846153846156,0.2727272727272727,0.0,0,0.30000000000000004,0,0.5,0.44000000000000006
12.0,Rennes,13,2,19,51,50,1,41,Reims,16.0,21.02.2025,19:45,home,1,0,W,team,2.38,0.18,0.59,0.41,26,3,5,0,4.0,0.0,9,2,0.91,0.82,1.0,2.0,8,1,13,2,16.0,3.0,10.0,0.0,0.0,0.0,63.0,8.0,4,4,7,15,0.88,0.63,0.36,0.13,16,16,15,7,0.69,0.63,22.0,29.0,9.0,12.0,0,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,14,1,1,1,0.4,0.5,0.5,0.2727272727272727,0.0,1,0.4,1,0.5,0.47
12.0,Rennes,13,2,19,51,50,1,41,Lens,8.0,21.09.2024,18:00,home,1,1,D,draw,1.37,0.88,0.4,0.6,11,10,6,2,0.0,0.0,4,3,0.0,0.0,2.0,4.0,3,3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,21,17,0.0,0.0,0.0,0.0,23,30,16,20,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,4,1,0,0,0.38461538461538464,0.5,0.4666666666666667,0.2727272727272727,0.0,0,0.2,0,0.5,0.41000000000000003
12.0,Rennes,13,2,19,51,50,1,41,Lille,5.0,24.11.2024,14:00,away,0,1,L,opponent,0.2,0.4,0.47,0.53,4,5,1,2,0.0,1.0,3,3,0.84,0.85,2.0,3.0,1,3,2,0,1.0,3.0,3.0,2.0,0.0,0.0,5.0,18.0,0,2,19,16,0.7,0.72,0.21,0.18,24,18,16,19,0.67,0.59,15.0,16.0,12.0,7.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,0,2,2,0.37037037037037035,0.4,0.4666666666666667,0.25,0.0,0,0.1,-1,0.4,0.31000000000000005
12.0,Rennes,13,2,19,51,50,1,41,Monaco,3.0,25.01.2025,16:00,away,2,3,L,opponent,2.01,3.18,0.48,0.52,14,20,5,10,2.0,7.0,2,4,0.78,0.79,3.0,3.0,7,6,2,4,8.0,16.0,6.0,4.0,0.0,1.0,22.0,45.0,1,1,12,16,0.76,0.68,0.25,0.14,24,19,16,12,0.67,0.61,24.0,23.0,11.0,14.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,9,0,2,2,0.35714285714285715,0.3,0.4666666666666667,0.23076923076923078,0.0,0,0.0,-1,0.3,0.21
12.0,Rennes,13,2,19,51,50,1,41,Strasbourg,7.0,25.08.2024,16:00,away,1,3,L,opponent,1.34,0.9,0.41,0.59,13,9,5,5,0.0,0.0,5,2,0.0,0.0,4.0,2.0,6,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,8,22,0.0,0.0,0.0,0.0,24,19,19,7,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,17,0,2,2,0.3448275862068966,0.3,0.4666666666666667,0.21428571428571427,1.0,0,0.0,-2,0.3,0.21
12.0,Rennes,13,2,19,51,50,1,41,Le Havre,15.0,25.10.2024,19:45,home,1,0,W,team,1.87,0.43,0.61,0.39,20,5,4,1,0.0,0.0,14,0,0.86,0.8,2.0,4.0,8,2,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,7,10,0.0,0.0,0.0,0.0,28,21,10,7,0.0,0.0,0.0,0.0,12.0,13.0,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3,1,1,1,0.36666666666666664,0.4,0.5,0.21428571428571427,1.0,1,0.3,1,0.4,0.37000000000000005
12.0,Rennes,13,2,19,51,50,1,41,Lyon,6.0,26.04.2025,20:05,away,1,4,L,opponent,0.78,1.78,0.46,0.54,10,14,4,8,1.0,4.0,2,7,0.88,0.9,0.0,0.0,5,3,1,3,3.0,11.0,7.0,3.0,0.0,2.0,12.0,30.0,1,7,12,9,0.79,0.79,0.2,0.33,19,14,9,12,0.67,0.62,13.0,15.0,3.0,11.0,4,3,0.0,0.0,0.0,0.0,1.33,2.03,0.0,0.0,0.64,0.53,0.58,1.55,30.0,27.0,0.0,0.0,0.0,1.0,2.03,1.33,-1.97,0.33,15,6,0,2,2,0.3548387096774194,0.4,0.5,0.2,1.0,0,0.2,-3,0.4,0.34
12.0,Rennes,13,2,19,51,50,1,41,PSG,1.0,27.09.2024,20:00,away,1,3,L,opponent,1.43,4.26,0.38,0.62,12,24,5,8,0.0,0.0,4,6,0.0,0.0,3.0,2.0,3,10,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,9,15,0.0,0.0,0.0,0.0,18,12,13,12,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,13,0,2,2,0.34375,0.3,0.5,0.1875,0.0,0,0.1,-2,0.3,0.24
12.0,Rennes,13,2,19,51,50,1,41,Angers,14.0,30.03.2025,16:15,away,3,0,W,team,1.55,0.71,0.58,0.42,14,9,6,4,1.0,2.0,5,6,0.9,0.84,0.0,1.0,3,2,5,3,9.0,7.0,5.0,1.0,0.0,0.0,25.0,27.0,1,1,10,16,0.83,0.69,0.23,0.14,15,23,16,10,0.71,0.59,28.0,9.0,7.0,10.0,4,3,0.0,0.0,0.0,0.0,2.41,1.0,0.0,0.0,0.63,0.56,1.3,0.89,50.0,51.0,1.0,0.0,0.0,0.0,1.0,2.41,0.88,-0.59,15,0,0,1,1,0.36363636363636365,0.3,0.5,0.23529411764705882,1.0,1,0.3,3,0.3,0.3
12.0,Rennes,13,2,19,51,50,1,41,St Etienne,17.0,30.11.2024,16:00,home,5,0,W,team,3.19,0.11,0.72,0.28,18,2,9,0,3.0,0.0,6,1,0.91,0.76,0.0,1.0,4,1,5,1,13.0,2.0,5.0,0.0,1.0,1.0,37.0,8.0,2,1,12,14,0.79,0.48,0.22,0.2,19,12,14,12,0.71,0.64,6.0,22.0,10.0,10.0,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,16,1,1,1,0.38235294117647056,0.4,0.5294117647058824,0.23529411764705882,1.0,2,0.5,5,0.4,0.43
17.0,St Etienne,8,6,20,39,77,-38,30,Lille,5.0,01.02.2025,20:05,away,1,4,L,opponent,2.11,3.41,0.33,0.67,9,29,2,13,3.0,2.0,1,7,0.74,0.89,1.0,1.0,4,7,3,9,7.0,20.0,2.0,9.0,0.0,1.0,17.0,44.0,1,1,11,12,0.66,0.83,0.0,0.42,19,23,12,11,0.55,0.84,16.0,6.0,16.0,9.0,9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,5,0,2,2,0.0,0.0,0.5,0.0,0.5,0,0.0,-3,0.0,0.0
17.0,St Etienne,8,6,20,39,77,-38,30,Nice,4.0,01.03.2025,16:00,home,1,3,L,opponent,0.84,1.94,0.62,0.38,12,16,3,9,1.0,4.0,3,4,0.87,0.82,2.0,1.0,7,6,2,1,9.0,12.0,3.0,4.0,0.0,0.0,21.0,34.0,0,2,11,10,0.79,0.67,0.2,0.22,24,20,10,11,0.76,0.76,22.0,22.0,8.0,13.0,6,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,12,1,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-2,0.0,0.0
17.0,St Etienne,8,6,20,39,77,-38,30,Strasbourg,7.0,02.11.2024,20:00,home,2,0,W,team,2.66,0.53,0.35,0.65,13,9,3,3,0.0,0.0,2,3,0.83,0.92,2.0,1.0,8,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4,9,0.0,0.0,0.0,0.0,16,11,9,4,0.0,0.0,0.0,0.0,15.0,10.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,17,1,1,1,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,1,0.3,2,0.3333333333333333,0.3233333333333333
17.0,St Etienne,8,6,20,39,77,-38,30,Monaco,3.0,03.05.2025,20:05,home,1,3,L,opponent,0.72,1.78,0.6,0.4,11,12,1,6,2.0,4.0,6,5,0.82,0.77,0.0,0.0,7,4,3,2,6.0,7.0,5.0,5.0,0.0,0.0,20.0,28.0,2,3,12,15,0.73,0.62,0.31,0.23,25,25,15,12,0.75,0.76,24.0,20.0,6.0,12.0,3,0,0.0,0.0,0.0,0.0,0.45,2.61,0.0,0.0,0.41,0.48,0.96,1.15,45.0,50.0,1.0,0.0,0.0,0.0,2.61,0.45,-0.39,-0.55,16,9,1,2,2,0.25,0.25,0.3333333333333333,0.0,0.5,0,0.2,-2,0.25,0.235
17.0,St Etienne,8,6,20,39,77,-38,30,Reims,16.0,04.01.2025,16:00,home,3,1,W,team,2.13,1.14,0.53,0.47,14,11,4,1,6.0,2.0,6,9,0.84,0.84,2.0,1.0,7,6,3,4,12.0,7.0,2.0,4.0,1.0,1.0,27.0,27.0,1,0,10,19,0.69,0.74,0.2,0.24,17,23,19,10,0.4,0.64,39.0,15.0,9.0,8.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14,1,1,1,0.4,0.4,0.5,0.0,0.5,1,0.4,2,0.4,0.4
17.0,St Etienne,8,6,20,39,77,-38,30,Auxerre,11.0,05.10.2024,16:00,home,3,1,W,team,2.31,0.82,0.41,0.59,13,11,5,3,0.0,0.0,5,4,0.0,0.0,3.0,1.0,5,5,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,11,16,0.0,0.0,0.0,0.0,23,25,13,10,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1,1,1,1,0.5,0.5,0.6,0.0,0.5,2,0.5,2,0.5,0.5
17.0,St Etienne,8,6,20,39,77,-38,30,Lens,8.0,06.04.2025,14:00,away,0,1,L,opponent,1.61,2.51,0.4,0.6,8,20,3,5,3.0,4.0,3,6,0.73,0.85,2.0,3.0,3,8,2,7,6.0,14.0,2.0,6.0,0.0,0.0,18.0,41.0,0,7,14,20,0.6,0.72,0.0,0.47,15,12,20,14,0.53,0.62,18.0,9.0,7.0,12.0,4,3,0.0,0.0,0.0,0.0,0.75,0.77,0.0,5.0,0.24,0.62,0.57,2.87,47.0,59.0,1.0,2.0,0.0,0.0,0.77,0.75,-0.23,0.75,16,4,0,2,2,0.42857142857142855,0.42857142857142855,0.6,0.0,0.5,0,0.30000000000000004,-1,0.42857142857142855,0.39
17.0,St Etienne,8,6,20,39,77,-38,30,Rennes,12.0,08.02.2025,20:05,home,0,2,L,opponent,0.48,3.75,0.53,0.47,9,21,3,9,0.0,5.0,2,4,0.85,0.84,1.0,5.0,4,8,2,4,5.0,16.0,4.0,5.0,0.0,0.0,32.0,41.0,4,1,6,13,0.82,0.77,0.27,0.19,16,18,13,6,0.7,0.67,38.0,25.0,11.0,19.0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,15,1,2,2,0.375,0.375,0.5,0.0,0.5,0,0.1,-2,0.375,0.2925
17.0,St Etienne,8,6,20,39,77,-38,30,Marseille,2.0,08.12.2024,19:45,home,0,2,L,opponent,0.16,2.51,0.31,0.69,3,21,2,10,0.0,4.0,0,9,0.84,0.93,1.0,1.0,0,4,1,7,0.0,17.0,3.0,4.0,0.0,0.0,6.0,31.0,0,1,10,13,0.68,0.77,0.2,0.36,14,9,13,10,0.63,0.8,15.0,6.0,12.0,7.0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,7,1,2,2,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.0,0.5,0,0.0,-2,0.3333333333333333,0.23333333333333334
17.0,St Etienne,8,6,20,39,77,-38,30,Le Havre,15.0,09.03.2025,16:15,away,1,1,D,draw,1.41,1.55,0.53,0.47,12,13,3,7,1.0,4.0,6,5,0.85,0.79,3.0,2.0,3,5,6,1,8.0,9.0,4.0,4.0,0.0,1.0,35.0,26.0,2,0,9,17,0.81,0.71,0.09,0.19,17,13,17,9,0.6,0.65,35.0,25.0,8.0,5.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,0,0,0,0.3,0.3,0.42857142857142855,0.0,0.5,0,0.0,0,0.3,0.21
17.0,St Etienne,8,6,20,39,77,-38,30,Reims,16.0,10.05.2025,20:00,away,2,0,W,team,0.68,1.07,0.52,0.48,9,19,4,3,1.0,1.0,5,4,0.83,0.84,0.0,1.0,3,7,2,9,4.0,13.0,5.0,6.0,0.0,1.0,22.0,39.0,2,3,13,12,0.72,0.72,0.14,0.31,18,29,12,13,0.36,0.68,34.0,25.0,8.0,3.0,3,2,0.0,0.0,0.0,0.0,1.14,1.36,1.0,0.0,0.28,0.61,0.6,1.1,50.0,55.0,0.0,0.0,0.0,0.0,1.36,1.14,1.36,-0.86,16,14,0,1,1,0.36363636363636365,0.4,0.42857142857142855,0.25,1.0,1,0.3,2,0.4,0.37000000000000005
17.0,St Etienne,8,6,20,39,77,-38,30,Lyon,6.0,10.11.2024,19:45,away,0,1,L,opponent,0.7,1.46,0.39,0.61,10,17,6,7,0.0,0.0,6,7,0.79,0.86,2.0,3.0,1,3,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,13,0.0,0.0,0.0,0.0,17,30,13,11,0.0,0.0,0.0,0.0,17.0,11.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,0,2,2,0.3333333333333333,0.4,0.42857142857142855,0.2,0.5,0,0.2,-1,0.4,0.34
17.0,St Etienne,8,6,20,39,77,-38,30,PSG,1.0,12.01.2025,19:45,away,1,2,L,opponent,0.18,4.02,0.41,0.59,8,25,3,9,0.0,9.0,3,7,0.81,0.89,2.0,1.0,0,12,5,4,4.0,18.0,4.0,7.0,0.0,1.0,19.0,46.0,0,2,16,11,0.78,0.8,0.67,0.44,16,19,11,16,0.61,0.58,23.0,14.0,14.0,10.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,13,0,2,2,0.3076923076923077,0.3,0.42857142857142855,0.16666666666666666,0.5,0,0.1,-1,0.3,0.24
