Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
1.0,Liverpool,7,0,1,17,5,12,21,Girona,33.0,10.12.2024,17:45,away,1,0,W,team,1.84,1.21,0.63,0.37,15,13,7,5,8,5,0.91,0.83,2.0,3.0,5,4,3,4,1,3,11,8,8,11,5,6,3.0,1.0,11.0,8.0,4.0,5.0,0.0,0.0,40.0,13.0,0.83,0.69,0.1,0.07,9.0,8.0,0.5,0.54,11.0,26.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,17,0,1,1,1.0,1.0,1.0,1.0,0.5,4,0.6,1,1.0,0.8799999999999999
1.0,Liverpool,7,0,1,17,5,12,21,PSG,15.0,11.03.2025,20:00,home,0,2,L,opponent,1.59,2.63,0.46,0.54,19,21,3,8,12,6,0.79,0.85,1.0,1.0,10,5,6,8,3,3,6,14,14,6,7,3,3.0,4.0,14.0,12.0,5.0,9.0,1.0,0.0,46.0,32.0,0.71,0.77,0.16,0.2,28.0,21.0,0.65,0.52,13.0,56.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,24,1,2,2,0.8,0.8,0.6666666666666666,1.0,1.0,0,0.30000000000000004,-2,0.8,0.6500000000000001
1.0,Liverpool,7,0,1,17,5,12,21,AC Milan,13.0,17.09.2024,20:00,away,3,1,W,team,2.64,0.6,0.5,0.5,24,8,12,2,5,2,0.87,0.84,2.0,3.0,8,4,4,2,4,3,12,16,12,9,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,1,1,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,0.5,1,0.4,2,0.8333333333333334,0.7033333333333334
1.0,Liverpool,7,0,1,17,5,12,21,Lille,7.0,21.01.2025,20:00,home,2,1,W,team,2.46,0.49,0.56,0.44,13,4,7,1,3,3,0.9,0.88,2.0,3.0,6,1,0,2,1,3,9,12,12,9,0,5,5.0,0.0,9.0,4.0,4.0,0.0,0.0,0.0,23.0,15.0,0.73,0.74,0.13,0.0,19.0,13.0,0.7,0.8,15.0,25.0,8.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,20,1,1,1,0.8571428571428571,0.8571428571428571,0.75,1.0,0.5,2,0.5,1,0.8571428571428571,0.75
1.0,Liverpool,7,0,1,17,5,12,21,RB Leipzig,32.0,23.10.2024,20:00,away,1,0,W,team,2.38,0.76,0.58,0.42,17,13,8,6,7,5,0.87,0.84,1.0,2.0,7,3,2,4,0,5,9,7,7,9,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,26,0,1,1,0.875,0.875,0.75,1.0,0.5,3,0.6,1,0.875,0.7925
1.0,Liverpool,7,0,1,17,5,12,21,Real Madrid,11.0,27.11.2024,20:00,home,2,0,W,team,2.73,1.22,0.63,0.37,17,8,7,3,8,5,0.91,0.87,3.0,4.0,7,4,3,1,1,3,10,10,10,10,3,5,6.0,2.0,13.0,2.0,4.0,6.0,1.0,0.0,39.0,28.0,0.85,0.78,0.19,0.09,14.0,4.0,0.61,0.58,9.0,25.0,7.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,27,1,1,1,0.8888888888888888,0.8888888888888888,0.8,1.0,0.5,4,0.6,2,0.8888888888888888,0.8022222222222222
1.0,Liverpool,7,0,1,17,5,12,21,PSV,14.0,29.01.2025,20:00,away,2,3,L,opponent,1.64,1.34,0.47,0.53,9,12,5,5,2,8,0.85,0.84,3.0,2.0,2,5,2,2,1,3,11,11,11,11,2,3,2.0,3.0,5.0,7.0,4.0,5.0,0.0,0.0,28.0,30.0,0.63,0.75,0.29,0.25,17.0,10.0,0.56,0.52,22.0,15.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,25,0,2,2,0.8,0.8,0.8,0.8,0.5,0,0.30000000000000004,-1,0.8,0.6500000000000001
22.0,Manchester City,3,2,3,18,14,4,11,Slovan Bratislava,35.0,01.10.2024,20:00,away,4,0,W,team,4.5,0.26,0.74,0.26,28,3,14,0,15,0,0.94,0.71,0.0,0.0,11,2,3,1,0,4,5,8,8,2,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,30,0,1,1,1.0,1.0,0.5,1.0,0.5,1,0.1,4,1.0,0.73
22.0,Manchester City,3,2,3,18,14,4,11,Sporting CP,23.0,05.11.2024,20:00,away,1,4,L,opponent,2.23,2.87,0.73,0.27,20,9,6,6,11,1,0.93,0.8,3.0,3.0,6,2,8,1,4,1,8,10,10,8,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,32,0,2,2,0.5,0.5,0.5,0.5,0.5,0,0.1,-3,0.5,0.38
22.0,Manchester City,3,2,3,18,14,4,11,Real Madrid,11.0,11.02.2025,20:00,home,2,3,L,opponent,1.6,3.3,0.54,0.46,11,20,4,8,6,5,0.91,0.89,0.0,0.0,3,7,4,5,1,2,6,9,9,6,5,2,2.0,6.0,8.0,15.0,3.0,5.0,2.0,1.0,23.0,31.0,0.81,0.81,0.14,0.0,11.0,17.0,0.56,0.53,15.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,27,1,2,2,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,0,0.1,-1,0.3333333333333333,0.2633333333333333
22.0,Manchester City,3,2,3,18,14,4,11,Juventus,20.0,11.12.2024,20:00,away,0,2,L,opponent,1.26,1.13,0.69,0.31,12,10,3,5,6,2,0.93,0.86,2.0,1.0,3,3,6,2,1,3,8,7,7,8,3,3,1.0,2.0,8.0,7.0,4.0,3.0,0.0,0.0,34.0,13.0,0.85,0.68,0.07,0.27,22.0,11.0,0.71,0.57,9.0,22.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,19,0,2,2,0.25,0.25,0.0,0.3333333333333333,0.5,0,0.0,-2,0.25,0.175
22.0,Manchester City,3,2,3,18,14,4,11,Inter,4.0,18.09.2024,20:00,home,0,0,D,draw,2.24,0.61,0.6,0.4,23,13,5,3,4,3,0.92,0.88,1.0,0.0,10,7,8,3,2,3,12,14,12,9,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,18,1,0,0,0.2,0.2,0.0,0.3333333333333333,0.5,0,0.0,0,0.2,0.14
22.0,Manchester City,3,2,3,18,14,4,11,Real Madrid,11.0,19.02.2025,20:00,away,1,3,L,opponent,1.32,1.8,0.52,0.48,12,15,4,8,5,7,0.91,0.89,2.0,1.0,3,3,5,4,1,0,9,9,9,9,5,3,1.0,2.0,4.0,10.0,8.0,5.0,1.0,0.0,25.0,26.0,0.84,0.77,0.11,0.33,13.0,10.0,0.67,0.53,14.0,13.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,27,0,2,2,0.16666666666666666,0.16666666666666666,0.0,0.25,0.0,0,0.0,-2,0.16666666666666666,0.11666666666666667
22.0,Manchester City,3,2,3,18,14,4,11,PSG,15.0,22.01.2025,20:00,away,2,4,L,opponent,1.76,2.81,0.37,0.63,9,26,6,9,6,11,0.82,0.91,1.0,1.0,2,10,1,7,0,3,10,10,10,10,5,4,4.0,8.0,9.0,20.0,0.0,6.0,0.0,2.0,23.0,44.0,0.68,0.86,0.29,0.29,14.0,16.0,0.56,0.68,23.0,12.0,7.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,24,0,2,2,0.14285714285714285,0.14285714285714285,0.0,0.2,0.5,0,0.0,-2,0.14285714285714285,0.09999999999999999
22.0,Manchester City,3,2,3,18,14,4,11,Sparta Prague,31.0,23.10.2024,20:00,home,5,0,W,team,2.85,0.29,0.8,0.2,22,5,10,1,7,1,0.93,0.72,1.0,1.0,3,3,9,1,0,1,4,5,5,4,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,31,1,1,1,0.25,0.25,0.3333333333333333,0.2,0.5,1,0.3,5,0.25,0.265
22.0,Manchester City,3,2,3,18,14,4,11,Feyenoord,19.0,26.11.2024,20:00,home,3,3,D,draw,2.21,2.16,0.64,0.36,18,10,9,5,10,2,0.9,0.83,1.0,1.0,2,3,7,2,0,1,13,7,7,13,2,6,2.0,4.0,15.0,5.0,3.0,5.0,2.0,1.0,44.0,12.0,0.81,0.66,0.25,0.2,18.0,14.0,0.62,0.57,9.0,24.0,9.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,16,1,0,0,0.2222222222222222,0.2222222222222222,0.25,0.2,0.5,0,0.2,0,0.2222222222222222,0.21555555555555556
22.0,Manchester City,3,2,3,18,14,4,11,Club Brugge KV,24.0,29.01.2025,20:00,home,3,1,W,team,1.87,1.17,0.74,0.26,17,12,6,5,5,1,0.96,0.86,1.0,0.0,7,4,4,3,1,1,3,2,2,3,4,3,4.0,2.0,9.0,7.0,8.0,5.0,0.0,0.0,27.0,13.0,0.91,0.65,0.09,0.25,13.0,11.0,0.7,0.6,7.0,25.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,12,1,1,1,0.3,0.3,0.4,0.2,0.5,1,0.4,2,0.3,0.33
17.0,Monaco,4,1,3,13,13,0,13,D. Zagreb,25.0,02.10.2024,20:00,away,2,2,D,draw,2.2,1.31,0.61,0.39,8,8,4,3,4,2,0.84,0.76,2.0,5.0,0,3,4,2,2,2,17,19,16,16,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,14,0,0,0,0.0,0.0,0.5,0.0,0.5,0,0.0,0,0.0,0.0
17.0,Monaco,4,1,3,13,13,0,13,Bologna,28.0,05.11.2024,20:00,away,1,0,W,team,0.97,0.57,0.54,0.46,10,7,4,2,6,3,0.76,0.7,2.0,3.0,4,3,2,2,5,2,16,14,14,16,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,9,0,1,1,0.5,0.5,0.5,0.5,0.5,1,0.2,1,0.5,0.41000000000000003
17.0,Monaco,4,1,3,13,13,0,13,Arsenal,3.0,11.12.2024,20:00,away,0,3,L,opponent,0.38,2.29,0.45,0.55,7,16,2,8,1,3,0.86,0.88,1.0,2.0,5,6,0,2,3,2,12,7,7,12,5,2,1.0,6.0,3.0,14.0,4.0,2.0,0.0,0.0,9.0,30.0,0.81,0.79,0.11,0.43,24.0,12.0,0.6,0.45,11.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1,0,2,2,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0,0.2,-3,0.3333333333333333,0.29333333333333333
17.0,Monaco,4,1,3,13,13,0,13,Benfica,16.0,12.02.2025,20:00,home,0,1,L,opponent,0.39,2.17,0.44,0.56,6,23,3,6,2,7,0.73,0.83,4.0,2.0,2,7,1,10,0,3,14,10,10,14,5,3,0.0,2.0,5.0,16.0,1.0,7.0,0.0,0.0,12.0,40.0,0.55,0.77,0.07,0.2,24.0,20.0,0.65,0.67,25.0,24.0,10.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,8,1,2,2,0.25,0.25,0.0,0.3333333333333333,0.5,0,0.1,-1,0.25,0.20500000000000002
17.0,Monaco,4,1,3,13,13,0,13,Benfica,16.0,18.02.2025,20:00,away,3,3,D,draw,1.26,1.92,0.6,0.4,15,10,6,7,3,2,0.85,0.76,1.0,2.0,6,3,3,0,4,1,14,9,9,14,4,3,4.0,4.0,10.0,6.0,5.0,4.0,2.0,0.0,27.0,21.0,0.73,0.62,0.44,0.3,17.0,30.0,0.7,0.65,21.0,28.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,8,0,0,0,0.2,0.2,0.0,0.25,0.0,0,0.0,0,0.2,0.14
17.0,Monaco,4,1,3,13,13,0,13,Barcelona,2.0,19.09.2024,20:00,home,2,1,W,team,1.99,0.28,0.56,0.44,18,4,8,1,10,0,0.86,0.82,4.0,3.0,4,3,6,0,6,2,16,22,16,14,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,5,1,1,1,0.3333333333333333,0.3333333333333333,0.5,0.25,0.5,1,0.3,1,0.3333333333333333,0.3233333333333333
17.0,Monaco,4,1,3,13,13,0,13,Aston Villa,8.0,21.01.2025,17:45,home,1,0,W,team,1.57,0.97,0.39,0.61,12,10,4,5,4,7,0.76,0.83,1.0,3.0,4,4,4,1,4,2,14,14,14,14,5,3,3.0,4.0,10.0,9.0,2.0,1.0,0.0,0.0,27.0,29.0,0.62,0.66,0.36,0.1,9.0,20.0,0.55,0.69,41.0,13.0,19.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,2,1,1,1,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.25,0.5,2,0.5,1,0.42857142857142855,0.44999999999999996
17.0,Monaco,4,1,3,13,13,0,13,Crvena zvezda,29.0,22.10.2024,17:45,home,5,1,W,team,3.33,1.01,0.7,0.3,27,5,8,2,8,5,0.87,0.66,1.0,1.0,13,2,6,1,2,0,8,16,16,8,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,13,1,1,1,0.5,0.5,0.75,0.25,0.5,3,0.6,4,0.5,0.53
17.0,Monaco,4,1,3,13,13,0,13,Benfica,16.0,27.11.2024,20:00,home,2,3,L,opponent,1.7,3.03,0.46,0.54,11,18,5,8,4,7,0.74,0.8,5.0,3.0,4,4,2,6,1,6,8,11,11,8,5,3,3.0,5.0,6.0,13.0,5.0,5.0,1.0,0.0,29.0,35.0,0.62,0.68,0.08,0.42,20.0,17.0,0.6,0.59,26.0,18.0,21.0,14.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,8,1,2,2,0.4444444444444444,0.4444444444444444,0.6,0.25,0.0,0,0.30000000000000004,-1,0.4444444444444444,0.40111111111111114
17.0,Monaco,4,1,3,13,13,0,13,Inter,4.0,29.01.2025,20:00,away,0,3,L,opponent,0.25,3.44,0.36,0.64,4,20,0,7,0,3,0.82,0.9,2.0,2.0,0,12,4,1,1,2,12,5,5,12,4,0,0.0,7.0,2.0,15.0,2.0,5.0,0.0,0.0,8.0,49.0,0.69,0.82,0.2,0.42,15.0,14.0,0.67,0.73,20.0,10.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,18,0,2,2,0.4,0.4,0.6,0.2,0.5,0,0.1,-3,0.4,0.31000000000000005
15.0,PSG,4,1,3,14,9,5,13,Arsenal,3.0,01.10.2024,20:00,away,0,2,L,opponent,0.38,0.99,0.62,0.38,10,7,2,5,5,1,0.88,0.82,1.0,1.0,7,1,1,1,1,3,11,9,8,8,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1,0,2,2,0.0,0.0,0.5,0.0,0.5,0,0.0,-2,0.0,0.0
15.0,PSG,4,1,3,14,9,5,13,Liverpool,1.0,05.03.2025,20:00,home,0,1,L,opponent,1.82,0.27,0.71,0.29,27,2,10,1,14,2,0.91,0.75,1.0,1.0,8,1,9,0,3,0,7,3,3,7,0,10,3.0,1.0,11.0,2.0,16.0,0.0,0.0,0.0,51.0,13.0,0.83,0.6,0.21,0.2,20.0,14.0,0.75,0.6,12.0,22.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,21,1,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-1,0.0,0.0
15.0,PSG,4,1,3,14,9,5,13,Atl. Madrid,5.0,06.11.2024,20:00,home,1,2,L,opponent,2.09,0.67,0.71,0.29,22,4,9,3,6,0,0.91,0.74,0.0,1.0,8,1,5,0,2,1,11,9,9,11,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,4,1,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-1,0.0,0.0
15.0,PSG,4,1,3,14,9,5,13,Arsenal,3.0,07.05.2025,20:00,home,2,1,W,team,1.74,2.9,0.46,0.54,11,19,6,4,2,6,0.76,0.8,2.0,4.0,3,7,2,8,1,1,11,11,11,11,3,4,2.0,4.0,9.0,17.0,2.0,2.0,1.0,0.0,24.0,42.0,0.71,0.74,0.0,0.33,17.0,26.0,0.47,0.31,46.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,3.56,1.83,1.0,0.0,0.33,0.43,0.73,1.48,67.0,50.0,0.0,2.0,1.0,0.0,1.83,3.56,0.83,1.56,24,1,1,1,1,0.25,0.25,0.3333333333333333,0.0,0.0,1,0.3,1,0.25,0.265
15.0,PSG,4,1,3,14,9,5,13,Aston Villa,8.0,09.04.2025,20:00,home,3,1,W,team,1.95,0.74,0.76,0.25,29,7,10,2,9,1,0.95,0.76,0.0,1.0,8,4,11,1,2,1,8,9,9,8,1,7,1.0,2.0,19.0,4.0,10.0,3.0,1.0,0.0,58.0,9.0,0.92,0.6,0.2,0.4,7.0,8.0,0.5,0.65,16.0,23.0,9.0,6.0,0.0,0.0,0.0,0.0,2.2,0.83,3.0,0.0,0.71,0.42,1.71,0.85,37.0,43.0,2.0,0.0,1.0,0.0,0.83,2.2,-0.17,-0.8,24,2,1,1,1,0.4,0.4,0.5,0.0,0.5,2,0.5,2,0.4,0.43
15.0,PSG,4,1,3,14,9,5,13,Salzburg,34.0,10.12.2024,20:00,away,3,0,W,team,3.18,0.15,0.7,0.3,15,3,8,1,5,1,0.91,0.76,0.0,3.0,6,1,1,1,0,1,9,11,11,9,1,5,8.0,1.0,13.0,2.0,2.0,1.0,0.0,0.0,56.0,4.0,0.82,0.65,0.22,0.0,19.0,15.0,0.59,0.57,9.0,20.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,28,0,1,1,0.5,0.5,0.5,0.5,0.5,3,0.6,3,0.5,0.53
15.0,PSG,4,1,3,14,9,5,13,Brest,18.0,11.02.2025,17:45,away,3,0,W,team,2.72,0.96,0.62,0.38,16,16,7,2,3,6,0.89,0.77,1.0,1.0,4,3,5,11,1,0,7,13,13,7,2,4,7.0,0.0,11.0,11.0,5.0,5.0,0.0,3.0,28.0,27.0,0.86,0.58,0.1,0.26,19.0,18.0,0.69,0.67,45.0,17.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,10,0,1,1,0.5714285714285714,0.5714285714285714,0.5,0.6666666666666666,0.5,4,0.6,3,0.5714285714285714,0.58
15.0,PSG,4,1,3,14,9,5,13,Liverpool,1.0,11.03.2025,20:00,away,2,0,W,team,2.63,1.59,0.54,0.46,21,19,8,3,6,12,0.85,0.79,1.0,1.0,5,10,8,6,3,3,14,6,6,14,3,7,4.0,3.0,12.0,14.0,9.0,5.0,0.0,1.0,32.0,46.0,0.77,0.71,0.2,0.16,21.0,28.0,0.52,0.65,56.0,13.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,21,0,1,1,0.625,0.625,0.5,0.75,0.0,5,0.6,2,0.625,0.6174999999999999
