Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
9.0,Osasuna,12,16,10,48,52,-4,52,Alaves,15.0,08.12.2024,17:30,home,2,2,D,draw,1.85,1.54,0.6,0.4,16,6,8,3,3.0,3.0,8,3,0.83,0.74,4.0,3.0,5,2,3,1,11.0,4.0,5.0,2.0,0.0,0.0,29.0,6.0,4,3,14,13,0.69,0.53,0.22,0.25,32,21,13,14,0.75,0.74,11.0,35.0,4.0,9.0,1,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,1,0,0,0.3333333333333333,0.3333333333333333,0.6,0.0,0.5,0,0.0,0,0.3333333333333333,0.23333333333333334
9.0,Osasuna,12,16,10,48,52,-4,52,Real Madrid,2.0,09.11.2024,13:00,away,0,4,L,opponent,0.05,2.91,0.32,0.68,2,18,0,8,0.0,0.0,3,11,0.74,0.9,2.0,0.0,1,4,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,9,16,0.0,0.0,0.0,0.0,17,23,16,9,0.0,0.0,0.0,0.0,8.0,4.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,14,0,2,2,0.3,0.3,0.6,0.0,0.5,0,0.0,-4,0.3,0.21
9.0,Osasuna,12,16,10,48,52,-4,52,Mallorca,10.0,10.02.2025,20:00,away,1,1,D,draw,1.52,1.24,0.54,0.46,19,10,4,2,2.0,1.0,11,7,0.82,0.82,4.0,1.0,4,5,11,3,12.0,8.0,7.0,2.0,0.0,0.0,29.0,21.0,0,3,7,11,0.71,0.75,0.24,0.18,18,14,11,7,0.86,0.65,27.0,39.0,8.0,13.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,11,0,0,0,0.2727272727272727,0.2,0.6,0.0,0.5,0,0.0,0,0.2,0.14
9.0,Osasuna,12,16,10,48,52,-4,52,Betis,6.0,11.05.2025,20:00,away,1,1,D,draw,2.23,0.39,0.42,0.58,16,10,5,5,4.0,0.0,7,6,0.81,0.89,2.0,3.0,9,3,2,2,14.0,3.0,2.0,7.0,1.0,0.0,27.0,29.0,2,2,8,12,0.72,0.84,0.37,0.12,26,24,12,8,0.75,0.76,35.0,20.0,7.0,5.0,4,4,0.0,0.0,0.0,1.0,1.39,1.03,1.0,0.0,0.58,0.61,1.02,1.09,43.0,51.0,0.0,0.0,0.0,0.0,1.03,1.39,-0.1,0.39,12,4,0,0,0,0.25,0.1,0.6,0.0,0.5,0,0.0,0,0.1,0.07
9.0,Osasuna,12,16,10,48,52,-4,52,Atl. Madrid,3.0,12.01.2025,15:15,away,0,1,L,opponent,0.21,2.4,0.49,0.51,6,9,1,5,1.0,4.0,0,4,0.85,0.85,0.0,2.0,4,3,1,1,3.0,9.0,3.0,0.0,1.0,0.0,10.0,23.0,2,1,8,14,0.66,0.72,0.28,0.25,29,18,14,8,0.65,0.47,15.0,23.0,3.0,4.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,0,2,2,0.23076923076923078,0.1,0.6,0.0,0.5,0,0.0,-1,0.1,0.07
9.0,Osasuna,12,16,10,48,52,-4,52,Girona,16.0,13.04.2025,13:00,home,2,1,W,team,1.43,0.83,0.32,0.68,13,18,6,8,2.0,0.0,4,4,0.79,0.9,2.0,0.0,5,6,2,4,10.0,7.0,3.0,11.0,0.0,0.0,24.0,24.0,1,2,15,17,0.7,0.79,0.52,0.2,15,18,17,15,0.6,0.73,27.0,15.0,5.0,3.0,7,4,0.0,0.0,1.0,0.0,1.71,1.02,0.0,0.0,0.42,0.51,0.55,0.91,49.0,47.0,0.0,0.0,0.0,0.0,1.02,1.71,0.02,-0.29,12,8,1,1,1,0.2857142857142857,0.1,0.6666666666666666,0.0,0.5,1,0.3,1,0.1,0.16000000000000003
9.0,Osasuna,12,16,10,48,52,-4,52,Espanyol,14.0,14.12.2024,13:00,away,0,0,D,draw,0.26,0.41,0.59,0.41,6,9,0,3,0.0,0.0,4,5,0.85,0.8,1.0,3.0,5,4,1,2,3.0,4.0,3.0,5.0,0.0,0.0,15.0,12.0,0,5,13,13,0.57,0.68,0.08,0.19,18,22,13,13,0.45,0.5,33.0,17.0,7.0,6.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6,0,0,0,0.26666666666666666,0.1,0.6666666666666666,0.0,0.5,0,0.2,0,0.1,0.13
9.0,Osasuna,12,16,10,48,52,-4,52,Real Madrid,2.0,15.02.2025,15:15,home,1,1,D,draw,1.76,1.53,0.45,0.55,11,17,4,6,2.0,5.0,6,2,0.85,0.88,3.0,1.0,6,7,1,4,10.0,11.0,1.0,6.0,0.0,0.0,32.0,37.0,1,2,7,16,0.72,0.81,0.21,0.2,8,16,16,7,0.54,0.5,17.0,33.0,4.0,4.0,5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,14,1,0,0,0.25,0.1,0.5714285714285714,0.0,0.0,0,0.1,0,0.1,0.1
9.0,Osasuna,12,16,10,48,52,-4,52,Atl. Madrid,3.0,15.05.2025,18:00,home,2,0,W,team,0.59,1.28,0.35,0.65,9,9,3,5,2.0,2.0,3,5,0.76,0.89,1.0,1.0,4,4,2,0,6.0,7.0,3.0,2.0,0.0,1.0,11.0,23.0,1,4,11,12,0.57,0.78,0.45,0.36,16,21,12,11,0.62,0.83,31.0,20.0,11.0,6.0,5,1,0.0,0.0,2.0,0.0,1.29,1.34,0.0,3.0,0.47,0.6,0.51,2.3,38.0,41.0,0.0,2.0,0.0,0.0,1.34,1.29,1.34,-0.71,12,2,1,1,1,0.29411764705882354,0.2,0.625,0.0,0.0,1,0.3,2,0.2,0.23
9.0,Osasuna,12,16,10,48,52,-4,52,Getafe,13.0,16.03.2025,17:30,home,1,2,L,opponent,1.69,0.51,0.62,0.38,12,7,4,4,3.0,1.0,3,2,0.83,0.73,2.0,4.0,5,2,3,1,11.0,5.0,1.0,2.0,0.0,0.0,24.0,14.0,2,2,15,19,0.68,0.59,0.32,0.4,30,32,19,15,0.5,0.55,17.0,29.0,8.0,6.0,2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,7,1,2,2,0.2777777777777778,0.2,0.5555555555555556,0.0,0.0,0,0.2,-1,0.2,0.2
9.0,Osasuna,12,16,10,48,52,-4,52,Rayo Vallecano,8.0,16.09.2024,20:00,away,1,3,L,opponent,0.65,2.02,0.34,0.66,5,17,2,6,0.0,0.0,4,7,0.0,0.0,2.0,3.0,3,7,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,17,15,0.0,0.0,0.0,0.0,27,28,15,12,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,13,0,2,2,0.2631578947368421,0.2,0.5555555555555556,0.0,0.5,0,0.1,-2,0.2,0.17
9.0,Osasuna,12,16,10,48,52,-4,52,Leganes,18.0,17.08.2024,18:00,home,1,1,D,draw,1.61,1.0,0.61,0.39,16,10,5,4,0.0,0.0,6,4,0.0,0.0,3.0,2.0,6,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,16,16,0.0,0.0,0.0,0.0,33,23,14,12,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,10,1,0,0,0.25,0.2,0.5,0.0,0.0,0,0.0,0,0.2,0.14
9.0,Osasuna,12,16,10,48,52,-4,52,Espanyol,14.0,18.05.2025,18:00,home,2,0,W,team,1.3,0.89,0.46,0.54,16,16,3,6,2.0,3.0,8,6,0.81,0.85,1.0,1.0,7,5,6,5,11.0,8.0,5.0,8.0,1.0,0.0,24.0,7.0,1,2,5,11,0.74,0.71,0.29,0.31,16,19,11,5,0.42,0.62,29.0,23.0,6.0,8.0,6,1,0.0,0.0,0.0,0.0,0.5,1.53,0.0,1.0,0.56,0.54,0.75,1.0,38.0,45.0,1.0,0.0,0.0,0.0,1.53,0.5,1.53,-1.5,12,6,1,1,1,0.2857142857142857,0.3,0.5454545454545454,0.0,0.0,1,0.3,2,0.3,0.3
9.0,Osasuna,12,16,10,48,52,-4,52,Rayo Vallecano,8.0,19.01.2025,17:30,home,1,1,D,draw,0.67,0.73,0.52,0.48,12,8,3,3,0.0,1.0,6,3,0.82,0.77,3.0,2.0,3,3,6,2,8.0,5.0,4.0,3.0,0.0,1.0,29.0,17.0,2,2,13,9,0.73,0.57,0.27,0.08,26,17,9,13,0.75,0.67,24.0,36.0,5.0,11.0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,13,1,0,0,0.2727272727272727,0.3,0.5,0.0,0.0,0,0.2,0,0.3,0.27
9.0,Osasuna,12,16,10,48,52,-4,52,Betis,6.0,19.10.2024,15:15,home,1,2,L,opponent,2.0,2.49,0.54,0.46,19,11,6,7,0.0,0.0,10,2,0.77,0.74,2.0,1.0,7,3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,8,12,0.0,0.0,0.0,0.0,29,19,12,8,0.0,0.0,0.0,0.0,9.0,12.0,5,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,4,1,2,2,0.2608695652173913,0.3,0.46153846153846156,0.0,0.0,0,0.1,-1,0.3,0.24
9.0,Osasuna,12,16,10,48,52,-4,52,Valladolid,20.0,20.04.2025,13:00,away,3,2,W,team,2.34,1.85,0.5,0.5,11,12,6,5,3.0,2.0,2,5,0.85,0.87,1.0,1.0,3,2,2,5,6.0,8.0,5.0,4.0,0.0,0.0,14.0,23.0,0,1,12,17,0.77,0.66,0.33,0.33,17,18,17,12,0.5,0.45,24.0,11.0,8.0,4.0,3,3,0.0,0.0,1.0,0.0,3.01,1.11,0.0,0.0,0.44,0.67,0.55,0.62,58.0,57.0,0.0,0.0,0.0,0.0,1.11,3.01,-0.89,0.01,12,18,0,1,1,0.2916666666666667,0.3,0.46153846153846156,0.09090909090909091,1.0,1,0.3,1,0.3,0.3
9.0,Osasuna,12,16,10,48,52,-4,52,Celta Vigo,7.0,21.02.2025,20:00,away,0,1,L,opponent,1.03,1.96,0.54,0.46,18,12,1,5,0.0,4.0,4,5,0.85,0.88,0.0,1.0,9,5,8,2,13.0,11.0,5.0,1.0,0.0,0.0,21.0,22.0,1,2,11,13,0.67,0.71,0.34,0.1,17,15,13,11,0.77,0.58,17.0,39.0,6.0,6.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5,0,2,2,0.28,0.3,0.46153846153846156,0.08333333333333333,1.0,0,0.2,-1,0.3,0.27
9.0,Osasuna,12,16,10,48,52,-4,52,Las Palmas,19.0,21.09.2024,15:15,home,2,1,W,team,1.57,1.05,0.39,0.61,13,11,4,6,0.0,0.0,2,4,0.0,0.0,2.0,5.0,8,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,14,21,0.0,0.0,0.0,0.0,26,22,14,11,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,9,1,1,1,0.3076923076923077,0.4,0.5,0.08333333333333333,0.5,1,0.4,1,0.4,0.4
9.0,Osasuna,12,16,10,48,52,-4,52,Ath Bilbao,4.0,21.12.2024,17:30,home,1,2,L,opponent,0.6,1.18,0.53,0.47,6,13,3,8,0.0,1.0,4,4,0.79,0.81,0.0,1.0,2,3,1,2,4.0,10.0,2.0,3.0,0.0,0.0,11.0,24.0,3,0,13,10,0.55,0.64,0.19,0.38,27,23,10,13,0.6,0.5,14.0,31.0,8.0,13.0,6,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,1,2,2,0.2962962962962963,0.3,0.4666666666666667,0.08333333333333333,0.5,0,0.2,-1,0.3,0.27
9.0,Osasuna,12,16,10,48,52,-4,52,Las Palmas,19.0,24.01.2025,20:00,away,1,1,D,draw,2.7,0.75,0.49,0.51,16,16,4,7,3.0,0.0,2,4,0.76,0.79,8.0,7.0,6,5,6,4,11.0,6.0,5.0,10.0,1.0,0.0,26.0,15.0,1,4,14,17,0.62,0.66,0.25,0.06,28,27,17,14,0.85,0.8,27.0,21.0,3.0,8.0,6,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,9,0,0,0,0.2857142857142857,0.3,0.4666666666666667,0.07692307692307693,1.0,0,0.1,0,0.3,0.24
9.0,Osasuna,12,16,10,48,52,-4,52,Sevilla,17.0,24.04.2025,18:00,home,1,0,W,team,0.35,0.76,0.58,0.42,9,12,2,3,0.0,1.0,4,4,0.89,0.81,4.0,2.0,6,5,1,4,4.0,9.0,5.0,3.0,0.0,0.0,9.0,18.0,2,1,13,14,0.74,0.67,0.11,0.35,16,20,14,13,0.44,0.71,28.0,23.0,4.0,5.0,3,1,0.0,1.0,0.0,0.0,0.58,0.81,0.0,1.0,0.62,0.39,0.27,0.86,33.0,43.0,0.0,0.0,0.0,0.0,0.81,0.58,0.81,-0.42,12,16,1,1,1,0.3103448275862069,0.4,0.5,0.07692307692307693,0.0,1,0.3,1,0.4,0.37000000000000005
9.0,Osasuna,12,16,10,48,52,-4,52,Alaves,15.0,24.05.2025,20:00,away,1,1,D,draw,1.62,1.51,0.53,0.47,19,14,5,5,2.0,2.0,9,5,0.82,0.77,2.0,2.0,10,9,4,0,16.0,6.0,3.0,8.0,0.0,0.0,33.0,22.0,2,3,15,6,0.74,0.68,0.39,0.27,34,16,6,15,0.58,0.74,27.0,29.0,5.0,10.0,4,4,0.0,0.0,0.0,0.0,0.88,1.52,1.0,2.0,0.54,0.54,1.42,0.86,57.0,58.0,0.0,0.0,0.0,0.0,1.52,0.88,0.52,-0.13,12,0,0,0,0,0.3,0.4,0.5,0.07142857142857142,0.0,0,0.2,0,0.4,0.34
9.0,Osasuna,12,16,10,48,52,-4,52,Mallorca,10.0,24.08.2024,16:00,home,1,0,W,team,1.52,0.35,0.46,0.54,15,11,5,2,0.0,0.0,5,4,0.0,0.0,2.0,1.0,7,4,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9,12,0.0,0.0,0.0,0.0,31,23,10,8,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,11,1,1,1,0.3225806451612903,0.4,0.5294117647058824,0.07142857142857142,0.0,1,0.4,1,0.4,0.4
9.0,Osasuna,12,16,10,48,52,-4,52,Valencia,12.0,24.09.2024,18:00,away,0,0,D,draw,0.43,0.67,0.48,0.52,9,10,2,2,0.0,0.0,5,10,0.0,0.0,3.0,2.0,5,4,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,12,13,0.0,0.0,0.0,0.0,32,29,11,6,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,17,0,0,0,0.3125,0.4,0.5294117647058824,0.06666666666666667,0.0,0,0.2,0,0.4,0.34
9.0,Osasuna,12,16,10,48,52,-4,52,Villarreal,5.0,24.11.2024,13:00,home,2,2,D,draw,1.08,2.43,0.4,0.6,4,17,3,7,2.0,4.0,0,8,0.73,0.82,6.0,5.0,1,7,0,3,3.0,14.0,1.0,3.0,0.0,0.0,17.0,41.0,0,5,13,12,0.53,0.74,0.57,0.35,23,19,12,13,0.46,0.76,22.0,6.0,8.0,8.0,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,19,1,0,0,0.30303030303030304,0.4,0.5,0.06666666666666667,0.0,0,0.1,0,0.4,0.31000000000000005
9.0,Osasuna,12,16,10,48,52,-4,52,Barcelona,1.0,27.03.2025,20:00,away,0,3,L,opponent,0.4,3.19,0.26,0.74,4,19,0,5,1.0,6.0,4,8,0.7,0.9,3.0,1.0,3,9,1,5,4.0,12.0,0.0,7.0,0.0,1.0,8.0,34.0,4,2,7,14,0.47,0.81,0.38,0.08,10,19,14,7,0.38,0.79,22.0,13.0,12.0,1.0,2,0,0.0,0.0,0.0,1.0,0.0,1.71,0.0,5.0,0.45,0.56,0.32,2.7,50.0,58.0,0.0,0.0,0.0,0.0,1.71,0.0,-1.29,0.0,12,3,0,2,2,0.29411764705882354,0.3,0.5,0.0625,0.5,0,0.0,-3,0.3,0.21
9.0,Osasuna,12,16,10,48,52,-4,52,Real Sociedad,11.0,27.10.2024,20:00,away,2,0,W,team,1.07,1.66,0.25,0.75,10,19,4,9,0.0,0.0,4,14,0.64,0.88,4.0,3.0,4,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,7,14,0.0,0.0,0.0,0.0,15,19,14,7,0.0,0.0,0.0,0.0,6.0,3.0,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,15,0,1,1,0.3142857142857143,0.4,0.5,0.11764705882352941,1.0,1,0.3,2,0.4,0.37000000000000005
9.0,Osasuna,12,16,10,48,52,-4,52,Barcelona,1.0,28.09.2024,20:00,home,4,2,W,team,2.81,1.93,0.25,0.75,11,12,5,6,0.0,0.0,5,8,0.0,0.0,2.0,2.0,5,4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,2,26,0.0,0.0,0.0,0.0,27,21,13,3,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,1,1,1,0.3333333333333333,0.4,0.5263157894736842,0.11764705882352941,0.0,2,0.5,2,0.4,0.43
9.0,Osasuna,12,16,10,48,52,-4,52,Girona,16.0,29.08.2024,18:00,away,0,4,L,opponent,0.07,2.42,0.4,0.6,1,10,0,5,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,17,11,0.0,0.0,0.0,0.0,15,20,9,10,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,8,0,2,2,0.32432432432432434,0.4,0.5263157894736842,0.1111111111111111,1.0,0,0.30000000000000004,-4,0.4,0.37000000000000005
9.0,Osasuna,12,16,10,48,52,-4,52,Ath Bilbao,4.0,30.03.2025,17:30,away,0,0,D,draw,0.37,0.69,0.38,0.62,5,11,2,5,1.0,1.0,4,3,0.74,0.86,1.0,1.0,3,4,0,2,4.0,6.0,1.0,5.0,0.0,0.0,12.0,26.0,1,2,12,12,0.54,0.75,0.31,0.23,20,22,12,12,0.52,0.65,26.0,27.0,7.0,7.0,5,2,0.0,0.0,0.0,0.0,0.24,0.96,0.0,0.0,0.51,0.65,0.46,0.72,67.0,55.0,0.0,0.0,0.0,0.0,0.96,0.24,0.96,0.24,12,1,0,0,0,0.3157894736842105,0.4,0.5263157894736842,0.10526315789473684,0.0,0,0.1,0,0.4,0.31000000000000005
8.0,Rayo Vallecano,13,13,12,41,45,-4,52,Sevilla,17.0,01.03.2025,15:15,home,1,1,D,draw,2.58,0.57,0.64,0.36,20,10,8,5,4.0,1.0,6,6,0.83,0.73,1.0,0.0,8,2,4,3,13.0,6.0,7.0,4.0,1.0,0.0,30.0,12.0,0,0,9,14,0.63,0.52,0.35,0.18,32,26,14,9,0.64,0.5,25.0,45.0,5.0,4.0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,16,1,0,0,0.0,0.0,0.0,0.5,0.5,0,0.0,0,0.0,0.0
8.0,Rayo Vallecano,13,13,12,41,45,-4,52,Ath Bilbao,4.0,01.12.2024,17:30,home,1,2,L,opponent,0.18,0.71,0.47,0.53,7,12,4,7,1.0,0.0,1,7,0.75,0.76,3.0,0.0,3,4,0,1,4.0,6.0,3.0,6.0,0.0,0.0,12.0,15.0,6,0,8,14,0.59,0.55,0.14,0.13,31,25,14,8,0.6,0.62,23.0,22.0,8.0,6.0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,1,2,2,0.0,0.0,0.0,0.5,0.5,0,0.0,-1,0.0,0.0
8.0,Rayo Vallecano,13,13,12,41,45,-4,52,Getafe,13.0,02.05.2025,20:00,home,1,0,W,team,1.37,0.84,0.59,0.41,13,12,8,1,1.0,1.0,7,3,0.7,0.54,3.0,2.0,4,7,1,4,7.0,6.0,6.0,6.0,0.0,0.0,11.0,18.0,2,4,13,12,0.46,0.41,0.27,0.15,29,30,12,13,0.7,0.71,44.0,28.0,5.0,8.0,1,7,0.0,1.0,1.0,0.0,1.21,0.05,0.0,0.0,0.23,0.23,1.05,0.77,43.0,57.0,1.0,0.0,0.0,0.0,0.05,1.21,0.05,0.21,13,7,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1,0.3,1,0.3333333333333333,0.3233333333333333
8.0,Rayo Vallecano,13,13,12,41,45,-4,52,Espanyol,14.0,04.04.2025,20:00,home,0,4,L,opponent,0.67,3.26,0.7,0.3,16,15,5,7,0.0,7.0,8,4,0.89,0.71,2.0,2.0,8,6,3,2,9.0,11.0,7.0,4.0,0.0,0.0,26.0,20.0,1,0,10,8,0.82,0.66,0.13,0.29,20,17,8,10,0.64,0.57,20.0,47.0,11.0,7.0,3,5,0.0,0.0,0.0,1.0,0.97,3.32,0.0,4.0,0.64,0.31,1.07,1.38,41.0,34.0,3.0,0.0,1.0,0.0,3.32,0.97,-0.68,0.97,13,6,1,2,2,0.25,0.25,0.25,0.5,0.5,0,0.2,-4,0.25,0.235
8.0,Rayo Vallecano,13,13,12,41,45,-4,52,Valladolid,20.0,05.10.2024,17:30,away,2,1,W,team,1.88,2.04,0.61,0.39,17,13,3,5,0.0,0.0,13,5,0.0,0.0,2.0,4.0,9,5,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,16,22,0.0,0.0,0.0,0.0,15,24,18,13,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,18,0,1,1,0.4,0.4,0.25,1.0,0.5,1,0.4,1,0.4,0.4
8.0,Rayo Vallecano,13,13,12,41,45,-4,52,Valladolid,20.0,07.02.2025,20:00,home,1,0,W,team,2.53,0.42,0.69,0.31,20,8,6,3,5.0,1.0,4,2,0.86,0.65,2.0,2.0,9,4,5,1,11.0,5.0,9.0,3.0,0.0,0.0,30.0,9.0,0,1,15,11,0.73,0.47,0.19,0.45,31,16,11,15,0.5,0.47,13.0,30.0,2.0,13.0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,18,1,1,1,0.5,0.5,0.4,1.0,1.0,2,0.5,1,0.5,0.5
