Rank,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,opponent_rank,Time,team_goals,opponent_goals,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent
14.0,7,10,13,41,56,-15,31,10.0,0.97249999951375,1,4,0.0,0.0,0.49,0.51,3,15,2,7,0.0,0.0,3,3,0.0,0.0,1.0,1.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,13,12,6,7,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,16.0,0.749999999625,2,1,1.89,1.0,0.47,0.53,12,5,4,3,3.0,1.0,6,1,0.8,0.83,0.0,0.0,0.0,0.0,5,2,3.0,0.0,9.0,5.0,3.0,0.0,0.0,0.0,48.0,20.0,0,1,7.0,15.0,0.66,0.71,0.35,0.2,23,24,15,7,0.75,0.64,18.0,34.0,15.0,11.0,2,2,1.41,1.03,0.0,0.0,2.0,0.0,0.5,0.39,2.19,0.29,46.0,49.0,1.03,1.41,0.03,-0.59
14.0,7,10,13,41,56,-15,31,15.0,0.749999999625,0,3,1.28,0.62,0.5,0.5,12,8,5,3,1.0,1.0,4,1,0.77,0.75,3.0,2.0,0.0,0.0,5,5,2.0,0.0,8.0,5.0,4.0,3.0,1.0,0.0,20.0,17.0,1,2,14.0,14.0,0.66,0.72,0.21,0.38,18,22,14,14,0.83,0.73,7.0,30.0,14.0,6.0,0,5,2.02,1.26,0.0,0.0,0.0,0.0,0.48,0.34,1.64,0.95,68.0,57.0,1.26,2.02,-1.74,2.02
14.0,7,10,13,41,56,-15,31,6.0,0.9074999995462499,1,1,3.06,0.99,0.51,0.49,30,14,12,3,0.0,0.0,9,5,0.84,0.82,1.0,3.0,0.0,0.0,7,6,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10.0,7.0,0.0,0.0,0.0,0.0,18,20,7,9,0.0,0.0,0.0,0.0,9.0,10.0,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,16.0,0.97249999951375,2,0,3.08,1.59,0.41,0.59,15,11,6,3,3.0,2.0,4,8,0.82,0.88,2.0,2.0,0.0,1.0,5,6,4.0,2.0,7.0,7.0,8.0,4.0,0.0,0.0,24.0,18.0,5,2,11.0,8.0,0.72,0.78,0.36,0.25,22,22,8,11,0.55,0.57,29.0,14.0,20.0,8.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,6.0,0.97249999951375,0,2,0.77,0.99,0.56,0.44,14,13,3,3,1.0,3.0,10,5,0.82,0.8,3.0,5.0,0.0,0.0,8,7,3.0,3.0,7.0,9.0,7.0,4.0,0.0,1.0,25.0,19.0,0,1,12.0,7.0,0.64,0.8,0.13,0.16,27,19,7,12,0.87,0.65,21.0,36.0,7.0,13.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,12.0,0.85749999957125,1,2,1.57,1.73,0.56,0.44,9,14,3,5,2.0,2.0,5,3,0.75,0.68,2.0,1.0,0.0,0.0,3,4,3.0,5.0,5.0,11.0,4.0,3.0,0.0,1.0,15.0,28.0,1,2,14.0,13.0,0.63,0.47,0.13,0.11,22,25,13,14,0.47,0.63,23.0,42.0,12.0,11.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,8.0,0.97249999951375,2,1,1.32,1.21,0.39,0.61,16,7,5,2,0.0,0.0,10,2,0.79,0.87,2.0,2.0,0.0,0.0,7,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,6.0,6.0,0.0,0.0,0.0,0.0,15,18,6,6,0.0,0.0,0.0,0.0,8.0,7.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,15.0,0.749999999625,2,2,3.01,1.85,0.38,0.62,16,18,7,6,8.0,2.0,7,3,0.7,0.82,1.0,0.0,0.0,0.0,8,8,1.0,4.0,10.0,14.0,6.0,4.0,0.0,1.0,29.0,30.0,1,1,5.0,8.0,0.6,0.78,0.09,0.43,22,14,8,5,0.5,0.53,17.0,28.0,6.0,13.0,4,5,2.39,1.85,0.0,0.0,0.0,0.0,0.27,0.51,1.98,0.9,43.0,59.0,1.85,2.39,-0.15,0.39
14.0,7,10,13,41,56,-15,31,9.0,0.749999999625,2,1,0.38,1.43,0.44,0.56,9,25,3,6,0.0,1.0,1,10,0.8,0.87,3.0,2.0,0.0,1.0,4,10,2.0,9.0,4.0,15.0,5.0,10.0,0.0,1.0,9.0,49.0,2,3,4.0,4.0,0.71,0.82,0.31,0.24,14,22,4,4,0.71,0.65,43.0,13.0,14.0,10.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,5.0,0.749999999625,1,6,0.0,0.0,0.48,0.52,15,11,7,8,0.0,0.0,2,5,0.0,0.0,0.0,1.0,0.0,0.0,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,15,17,8,4,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,13.0,0.85749999957125,3,1,1.58,0.57,0.43,0.57,15,8,7,3,4.0,1.0,5,4,0.67,0.72,3.0,1.0,0.0,0.0,3,3,5.0,2.0,12.0,4.0,5.0,4.0,0.0,0.0,16.0,27.0,1,0,14.0,5.0,0.55,0.61,0.25,0.07,23,36,5,14,0.58,0.73,53.0,19.0,12.0,11.0,2,4,1.17,0.66,0.0,0.0,0.0,0.0,0.29,0.45,0.48,0.71,73.0,52.0,0.66,1.17,-0.34,-1.83
14.0,7,10,13,41,56,-15,31,2.0,0.97249999951375,2,2,1.13,3.13,0.33,0.67,6,23,4,8,2.0,3.0,3,14,0.77,0.89,2.0,2.0,0.0,0.0,1,5,1.0,10.0,4.0,15.0,2.0,8.0,0.0,0.0,17.0,52.0,0,0,10.0,3.0,0.54,0.81,0.36,0.27,13,17,3,10,0.76,0.65,54.0,22.0,13.0,4.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,11.0,0.749999999625,2,1,0.0,0.0,0.45,0.55,7,21,4,8,0.0,0.0,8,7,0.0,0.0,3.0,1.0,0.0,0.0,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10,24,15,11,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,4.0,0.8649999995675,0,2,2.28,3.07,0.49,0.51,25,10,6,5,3.0,6.0,9,1,0.86,0.84,1.0,1.0,0.0,1.0,11,4,8.0,1.0,11.0,8.0,14.0,2.0,1.0,0.0,30.0,22.0,1,2,10.0,16.0,0.79,0.74,0.27,0.25,11,21,16,10,0.73,0.55,16.0,25.0,10.0,11.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,11.0,0.8649999995675,2,3,0.71,1.91,0.46,0.54,6,13,3,4,1.0,2.0,2,5,0.73,0.83,6.0,3.0,1.0,0.0,3,7,0.0,2.0,3.0,9.0,3.0,4.0,0.0,0.0,12.0,21.0,3,1,16.0,13.0,0.44,0.7,0.23,0.26,22,21,13,16,0.74,0.71,17.0,35.0,20.0,13.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,12.0,0.85749999957125,3,3,0.0,0.0,0.47,0.53,12,14,4,7,0.0,0.0,3,7,0.0,0.0,1.0,1.0,0.0,0.0,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,21,19,10,6,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,7.0,0.8649999995675,1,2,1.56,2.58,0.55,0.45,17,11,2,4,2.0,2.0,8,3,0.84,0.83,1.0,3.0,0.0,0.0,6,4,9.0,3.0,12.0,8.0,5.0,3.0,1.0,1.0,27.0,23.0,1,2,9.0,11.0,0.72,0.65,0.27,0.14,19,20,11,9,0.55,0.7,16.0,40.0,12.0,15.0,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,1.0,0.6149999996925,2,3,1.33,2.33,0.33,0.67,13,19,5,7,0.0,0.0,1,9,0.78,0.91,4.0,1.0,2.0,0.0,2,9,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.0,11.0,0.0,0.0,0.0,0.0,22,17,11,8,0.0,0.0,0.0,0.0,11.0,8.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,8.0,0.97249999951375,1,1,0.61,0.26,0.52,0.48,11,5,3,1,1.0,0.0,0,4,0.83,0.81,2.0,2.0,0.0,0.0,6,2,2.0,2.0,5.0,2.0,6.0,2.0,1.0,0.0,16.0,10.0,2,2,13.0,7.0,0.65,0.69,0.24,0.0,26,29,7,13,0.84,0.78,24.0,32.0,9.0,15.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,16.0,0.749999999625,3,0,0.0,0.0,0.51,0.49,20,14,11,0,0.0,0.0,7,4,0.0,0.0,1.0,0.0,0.0,0.0,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,29,18,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,10.0,0.749999999625,1,2,1.16,1.77,0.51,0.49,14,19,4,7,1.0,5.0,5,12,0.86,0.85,1.0,1.0,0.0,0.0,5,4,5.0,8.0,8.0,11.0,6.0,8.0,1.0,0.0,20.0,35.0,2,1,5.0,9.0,0.69,0.76,0.25,0.21,9,17,9,5,0.71,0.4,22.0,19.0,6.0,9.0,5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,2.0,0.749999999625,0,7,0.26,2.39,0.39,0.61,9,19,1,11,0.0,4.0,4,5,0.81,0.87,1.0,0.0,1.0,0.0,5,5,3.0,3.0,3.0,12.0,6.0,7.0,0.0,1.0,9.0,37.0,1,1,9.0,11.0,0.75,0.74,0.27,0.18,6,28,11,9,0.63,0.6,23.0,7.0,5.0,9.0,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,5.0,0.97249999951375,1,1,3.03,1.57,0.42,0.58,19,18,6,8,6.0,2.0,3,9,0.82,0.86,2.0,3.0,0.0,1.0,10,5,3.0,5.0,15.0,12.0,4.0,6.0,0.0,1.0,50.0,26.0,1,2,8.0,11.0,0.7,0.77,0.45,0.2,23,17,11,8,0.46,0.67,21.0,23.0,11.0,6.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,3.0,0.749999999625,0,0,0.0,0.0,0.53,0.47,5,13,0,2,0.0,0.0,3,8,0.0,0.0,2.0,3.0,1.0,0.0,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,20,23,11,11,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,13.0,0.97249999951375,1,3,0.46,2.32,0.51,0.49,8,11,3,6,1.0,4.0,3,3,0.69,0.66,8.0,3.0,1.0,0.0,4,1,1.0,4.0,6.0,8.0,2.0,3.0,0.0,0.0,13.0,28.0,3,2,12.0,14.0,0.59,0.53,0.23,0.4,23,28,14,12,0.65,0.67,34.0,17.0,11.0,9.0,3,2,0.28,2.47,0.0,0.0,0.0,0.0,0.3,0.35,0.25,0.76,64.0,52.0,2.47,0.28,-0.53,-0.72
14.0,7,10,13,41,56,-15,31,9.0,0.97249999951375,2,0,4.14,0.93,0.43,0.57,20,20,6,6,0.0,0.0,8,6,0.79,0.81,2.0,3.0,0.0,0.0,11,8,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,12.0,11.0,0.0,0.0,0.0,0.0,23,20,11,12,0.0,0.0,0.0,0.0,4.0,2.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,4.0,0.97249999951375,0,1,0.0,0.0,0.34,0.66,2,11,0,3,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,18,23,10,8,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,13.0,0.97249999951375,1,1,1.53,0.3,0.73,0.27,26,7,7,3,4.0,0.0,7,2,0.85,0.62,2.0,2.0,0.0,0.0,7,3,12.0,1.0,14.0,4.0,12.0,3.0,0.0,0.0,35.0,17.0,2,2,13.0,7.0,0.7,0.48,0.29,0.38,28,14,7,13,0.65,0.76,22.0,57.0,9.0,14.0,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,7,10,13,41,56,-15,31,16.0,0.749999999625,1,0,2.3,0.21,0.67,0.33,28,5,11,0,1.0,0.0,9,0,0.88,0.75,2.0,1.0,0.0,1.0,10,5,7.0,0.0,22.0,1.0,6.0,4.0,0.0,0.0,46.0,4.0,1,1,3.0,14.0,0.83,0.58,0.37,0.0,21,20,14,3,0.76,0.82,5.0,27.0,7.0,9.0,0,10,1.43,0.0,0.0,0.0,2.0,0.0,0.64,0.36,2.07,0.28,41.0,34.0,0.0,1.43,0.0,0.43
14.0,7,10,13,41,56,-15,31,13.0,0.9074999995462499,1,1,0.0,0.0,0.61,0.39,9,13,1,2,0.0,0.0,7,9,0.0,0.0,3.0,1.0,0.0,0.0,8,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,25,31,11,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,5,18,28,55,-27,26,14.0,0.85749999957125,2,4,1.62,1.06,0.55,0.45,14,9,8,6,2.0,3.0,4,3,0.8,0.79,1.0,1.0,0.0,0.0,4,1,2.0,2.0,8.0,6.0,6.0,3.0,1.0,0.0,27.0,20.0,1,0,5.0,10.0,0.7,0.71,0.24,0.36,22,16,10,5,0.71,0.59,17.0,49.0,11.0,14.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,5,18,28,55,-27,26,14.0,0.9074999995462499,1,1,0.0,0.0,0.52,0.48,15,8,4,3,0.0,0.0,8,6,0.0,0.0,1.0,1.0,0.0,0.0,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,25,17,8,12,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,5,18,28,55,-27,26,9.0,0.9074999995462499,1,2,1.07,1.99,0.44,0.56,9,14,3,8,2.0,3.0,5,6,0.74,0.73,4.0,6.0,1.0,1.0,3,3,3.0,3.0,5.0,10.0,4.0,4.0,0.0,0.0,9.0,25.0,3,2,10.0,11.0,0.56,0.54,0.2,0.27,31,16,11,10,0.56,0.88,28.0,29.0,16.0,4.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,5,18,28,55,-27,26,13.0,0.749999999625,2,0,1.03,1.18,0.44,0.56,5,16,4,4,1.0,0.0,2,7,0.55,0.65,5.0,3.0,0.0,0.0,1,9,0.0,3.0,3.0,11.0,2.0,5.0,0.0,1.0,10.0,27.0,4,4,13.0,15.0,0.56,0.48,0.25,0.23,24,31,15,13,0.61,0.32,54.0,22.0,8.0,6.0,4,2,1.37,0.24,0.0,0.0,0.0,0.0,0.3,0.41,0.4,0.97,74.0,70.0,0.24,1.37,0.24,-0.63
15.0,7,5,18,28,55,-27,26,4.0,0.8649999995675,0,4,0.41,2.27,0.3,0.7,2,22,1,6,0.0,0.0,2,9,0.76,0.9,0.0,0.0,0.0,0.0,1,8,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,8.0,11.0,0.0,0.0,0.0,0.0,9,19,11,8,0.0,0.0,0.0,0.0,16.0,8.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,5,18,28,55,-27,26,13.0,0.749999999625,2,1,0.0,0.0,0.33,0.67,11,23,6,6,0.0,0.0,7,14,0.0,0.0,3.0,2.0,0.0,0.0,5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,25,34,13,7,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,5,18,28,55,-27,26,1.0,0.85749999957125,2,1,0.8,1.88,0.24,0.76,8,18,3,7,0.0,0.0,3,9,0.72,0.89,3.0,1.0,0.0,0.0,5,6,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,11.0,8.0,0.0,0.0,0.0,0.0,13,20,8,10,0.0,0.0,0.0,0.0,12.0,8.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,5,18,28,55,-27,26,14.0,0.749999999625,3,0,0.62,1.28,0.5,0.5,8,12,3,5,1.0,1.0,1,4,0.75,0.77,2.0,3.0,0.0,0.0,5,5,0.0,2.0,5.0,8.0,3.0,4.0,0.0,1.0,17.0,20.0,2,1,14.0,14.0,0.72,0.66,0.38,0.21,22,18,14,14,0.73,0.83,30.0,7.0,6.0,14.0,5,0,1.26,2.02,0.0,0.0,0.0,0.0,0.34,0.48,0.95,1.64,57.0,68.0,2.02,1.26,2.02,-1.74
15.0,7,5,18,28,55,-27,26,1.0,0.749999999625,2,3,1.2,1.89,0.28,0.72,16,12,4,6,2.0,4.0,8,1,0.69,0.89,3.0,4.0,0.0,0.0,8,3,4.0,3.0,9.0,12.0,7.0,0.0,0.0,1.0,23.0,22.0,0,2,12.0,11.0,0.56,0.78,0.27,0.42,20,10,11,12,0.71,0.67,12.0,28.0,8.0,8.0,3,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,5,18,28,55,-27,26,11.0,0.749999999625,2,0,1.68,0.26,0.56,0.44,20,9,6,2,0.0,0.0,5,4,0.7,0.59,1.0,4.0,0.0,1.0,11,7,3.0,0.0,11.0,5.0,9.0,4.0,0.0,1.0,35.0,11.0,2,0,21.0,16.0,0.67,0.47,0.21,0.25,23,25,16,21,0.62,0.63,34.0,31.0,10.0,4.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,5,18,28,55,-27,26,3.0,0.749999999625,1,2,0.72,1.74,0.45,0.55,11,16,2,6,0.0,1.0,7,5,0.64,0.76,2.0,2.0,0.0,0.0,8,8,1.0,2.0,9.0,12.0,2.0,4.0,0.0,0.0,18.0,32.0,0,4,9.0,11.0,0.55,0.62,0.35,0.32,22,24,11,9,0.63,0.74,23.0,46.0,12.0,7.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,5,18,28,55,-27,26,5.0,0.749999999625,1,2,0.89,1.12,0.36,0.64,14,13,5,7,0.0,0.0,7,4,0.73,0.81,3.0,2.0,0.0,0.0,3,4,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,13.0,9.0,0.0,0.0,0.0,0.0,28,22,9,13,0.0,0.0,0.0,0.0,9.0,5.0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,5,18,28,55,-27,26,7.0,0.97249999951375,0,1,0.98,1.43,0.61,0.39,19,13,7,6,1.0,2.0,6,3,0.87,0.82,3.0,2.0,0.0,0.0,8,5,4.0,2.0,12.0,8.0,7.0,5.0,1.0,0.0,37.0,25.0,0,3,10.0,4.0,0.72,0.75,0.22,0.2,15,14,4,10,0.61,0.56,20.0,47.0,2.0,13.0,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,5,18,28,55,-27,26,14.0,0.749999999625,2,2,1.85,3.01,0.62,0.38,18,16,6,7,2.0,8.0,3,7,0.82,0.7,0.0,1.0,0.0,0.0,8,8,4.0,1.0,14.0,10.0,4.0,6.0,1.0,0.0,30.0,29.0,1,1,8.0,5.0,0.78,0.6,0.43,0.09,14,22,5,8,0.53,0.5,28.0,17.0,13.0,6.0,5,4,1.85,2.39,0.0,0.0,0.0,0.0,0.51,0.27,0.9,1.98,59.0,43.0,2.39,1.85,0.39,-0.15
15.0,7,5,18,28,55,-27,26,12.0,0.749999999625,1,4,0.0,0.0,0.5,0.5,9,12,2,6,0.0,0.0,9,3,0.0,0.0,4.0,0.0,1.0,0.0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20,16,8,10,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7,5,18,28,55,-27,26,16.0,0.749999999625,3,2,1.42,1.17,0.62,0.38,16,7,5,4,1.0,3.0,9,0,0.8,0.67,2.0,1.0,0.0,0.0,6,1,5.0,2.0,12.0,5.0,4.0,2.0,0.0,0.0,31.0,7.0,4,1,6.0,17.0,0.75,0.47,0.14,0.5,26,33,17,6,0.68,0.41,20.0,40.0,14.0,15.0,2,2,1.48,1.6,0.0,1.0,0.0,0.0,0.54,0.25,0.92,0.51,48.0,41.0,1.6,1.48,-0.58,-1.52
15.0,7,5,18,28,55,-27,26,2.0,0.85749999957125,0,3,0.0,0.0,0.36,0.64,6,19,2,6,0.0,0.0,3,3,0.0,0.0,3.0,2.0,0.0,0.0,4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,19,17,20,15,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
