Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
12.0,Crystal Palace,13,14,11,51,51,0,53,Brentford,10.0,18.08.2024,14:00,away,1,2,L,opponent,1.06,1.52,0.54,0.46,14,9,6,5,0.0,0.0,7,4,0.0,0.0,5.0,1.0,4,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,6,17,0.0,0.0,0.0,0.0,20,16,15,6,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0,2,2,0.38095238095238093,0.4,0.2222222222222222,0.5,0.5,0,0.2,-1,0.4,0.34
12.0,Crystal Palace,13,14,11,51,51,0,53,Bournemouth,9.0,19.04.2025,15:00,home,0,0,D,draw,0.17,0.67,0.27,0.73,5,15,0,4,0.0,0.0,5,4,0.61,0.88,5.0,4.0,2,6,3,5,3.0,9.0,2.0,6.0,0.0,0.0,16.0,29.0,1,1,10,13,0.41,0.81,0.17,0.25,23,18,13,10,0.4,0.75,33.0,35.0,6.0,5.0,4,0,0.0,0.49,1.0,0.0,0.33,0.53,1.06,0.71,31.0,50.0,0.0,0.0,0.0,0.0,0.49,0.0,0.49,0.0,0.0,0.0,1.0,0.0,6,2,1,0,0,0.36363636363636365,0.4,0.2,0.5,0.5,0,0.1,0,0.4,0.31000000000000005
12.0,Crystal Palace,13,14,11,51,51,0,53,Wolves,16.0,20.05.2025,20:00,home,4,2,W,team,1.69,1.52,0.32,0.68,14,12,10,3,2.0,2.0,0,9,0.73,0.87,1.0,2.0,4,3,0,6,11.0,8.0,3.0,4.0,0.0,0.0,20.0,20.0,2,0,8,14,0.56,0.69,0.5,0.29,18,30,14,8,0.55,0.67,30.0,15.0,6.0,2.0,1,6,3.58,1.88,1.0,0.0,0.34,0.44,0.96,0.77,41.0,46.0,0.0,0.0,0.0,0.0,1.88,3.58,-0.12,-0.42,0.0,2.0,0.0,0.0,6,19,1,1,1,0.391304347826087,0.4,0.2727272727272727,0.5,0.0,1,0.3,2,0.4,0.37000000000000005
12.0,Crystal Palace,13,14,11,51,51,0,53,Manchester Utd,15.0,21.09.2024,17:30,home,0,0,D,draw,1.03,1.86,0.33,0.67,9,15,4,6,0.0,0.0,4,11,0.0,0.0,3.0,2.0,4,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13,8,0.0,0.0,0.0,0.0,9,35,7,12,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,13,1,0,0,0.375,0.4,0.25,0.5,1.0,0,0.2,0,0.4,0.34
12.0,Crystal Palace,13,14,11,51,51,0,53,Nottingham,7.0,21.10.2024,20:00,away,0,1,L,opponent,1.12,1.62,0.5,0.5,20,20,7,6,0.0,0.0,6,6,0.8,0.82,3.0,2.0,7,5,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,9,12,0.0,0.0,0.0,0.0,15,21,12,9,0.0,0.0,0.0,0.0,5.0,14.0,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,15,0,2,2,0.36,0.2,0.25,0.46153846153846156,0.0,0,0.1,-1,0.2,0.17
12.0,Crystal Palace,13,14,11,51,51,0,53,Arsenal,2.0,21.12.2024,17:30,home,1,5,L,opponent,1.72,2.88,0.41,0.59,15,14,6,6,3.0,5.0,3,3,0.81,0.87,2.0,2.0,6,3,3,5,10.0,13.0,5.0,1.0,0.0,2.0,18.0,33.0,1,0,8,9,0.67,0.68,0.43,0.53,14,21,9,8,0.42,0.69,25.0,15.0,3.0,10.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,2,2,0.34615384615384615,0.2,0.23076923076923078,0.46153846153846156,0.5,0,0.0,-4,0.2,0.14
12.0,Crystal Palace,13,14,11,51,51,0,53,Fulham,11.0,22.02.2025,15:00,away,2,0,W,team,1.22,0.23,0.38,0.62,10,10,5,0,2.0,0.0,7,7,0.76,0.83,3.0,1.0,3,5,2,5,7.0,4.0,3.0,6.0,0.0,0.0,16.0,22.0,3,0,10,7,0.53,0.7,0.2,0.19,13,17,7,10,0.46,0.4,32.0,17.0,9.0,8.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,8,0,1,1,0.37037037037037035,0.4,0.23076923076923078,0.5,0.0,1,0.3,2,0.4,0.37000000000000005
12.0,Crystal Palace,13,14,11,51,51,0,53,Arsenal,2.0,23.04.2025,20:00,away,2,2,D,draw,1.75,1.22,0.32,0.68,15,12,4,6,4.0,4.0,6,3,0.82,0.93,1.0,1.0,6,4,5,2,11.0,9.0,4.0,3.0,0.0,0.0,25.0,22.0,1,1,4,6,0.71,0.77,0.37,0.31,16,9,6,4,0.56,0.71,18.0,21.0,7.0,8.0,4,2,1.75,1.77,0.0,1.0,0.52,0.44,1.44,0.76,35.0,18.0,0.0,2.0,0.0,1.0,1.77,1.75,-0.23,-0.25,0.0,1.0,0.0,0.0,6,0,0,0,0,0.35714285714285715,0.2,0.23076923076923078,0.4666666666666667,0.0,0,0.2,0,0.2,0.2
12.0,Crystal Palace,13,14,11,51,51,0,53,Aston Villa,6.0,23.11.2024,15:00,away,2,2,D,draw,1.27,3.18,0.3,0.7,13,17,6,5,3.0,4.0,1,10,0.69,0.87,2.0,3.0,6,6,1,6,10.0,15.0,3.0,2.0,1.0,1.0,17.0,46.0,2,1,10,11,0.57,0.76,0.13,0.3,15,16,11,10,0.73,0.56,25.0,12.0,9.0,6.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,1,0,0,0,0.3448275862068966,0.2,0.23076923076923078,0.4375,0.5,0,0.1,0,0.2,0.17
12.0,Crystal Palace,13,14,11,51,51,0,53,West Ham,14.0,24.08.2024,15:00,home,0,2,L,opponent,1.37,1.41,0.59,0.41,14,18,2,3,0.0,0.0,3,3,0.0,0.0,1.0,1.0,8,10,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,19,10,0.0,0.0,0.0,0.0,18,15,9,17,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18,1,2,2,0.3333333333333333,0.2,0.21428571428571427,0.4375,1.0,0,0.0,-2,0.2,0.14
12.0,Crystal Palace,13,14,11,51,51,0,53,Aston Villa,6.0,25.02.2025,19:30,home,4,1,W,team,3.82,0.33,0.36,0.64,19,6,6,2,6.0,2.0,3,8,0.73,0.86,3.0,1.0,8,3,5,1,15.0,6.0,4.0,0.0,0.0,1.0,30.0,19.0,7,7,10,19,0.59,0.68,0.33,0.31,13,20,19,10,0.69,0.5,24.0,14.0,9.0,9.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,1,1,1,0.3548387096774194,0.4,0.26666666666666666,0.4375,0.0,1,0.3,3,0.4,0.37000000000000005
12.0,Crystal Palace,13,14,11,51,51,0,53,Liverpool,1.0,25.05.2025,16:00,away,1,1,D,draw,1.75,2.17,0.31,0.69,8,14,5,3,2.0,4.0,0,11,0.71,0.87,0.0,2.0,2,7,1,4,6.0,12.0,2.0,2.0,1.0,1.0,15.0,34.0,2,1,7,10,0.49,0.74,0.33,0.15,10,16,10,7,0.53,0.58,51.0,17.0,16.0,11.0,2,4,2.48,1.46,0.0,2.0,0.34,0.54,0.81,1.53,43.0,48.0,0.0,0.0,0.0,0.0,1.46,2.48,0.46,1.48,0.0,0.0,0.0,1.0,6,11,0,0,0,0.34375,0.2,0.26666666666666666,0.4117647058823529,0.0,0,0.2,0,0.2,0.2
12.0,Crystal Palace,13,14,11,51,51,0,53,Brentford,10.0,26.01.2025,14:00,home,1,2,L,opponent,1.09,1.68,0.47,0.53,16,13,5,6,1.0,2.0,4,7,0.71,0.72,2.0,2.0,7,6,4,1,8.0,7.0,8.0,6.0,1.0,1.0,22.0,33.0,1,0,11,8,0.56,0.61,0.18,0.39,14,22,8,11,0.87,0.56,35.0,44.0,1.0,1.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,3,1,2,2,0.3333333333333333,0.2,0.25,0.4117647058823529,0.0,0,0.1,-1,0.2,0.17
12.0,Crystal Palace,13,14,11,51,51,0,53,Bournemouth,9.0,26.12.2024,15:00,away,0,0,D,draw,0.53,1.19,0.48,0.52,10,18,4,4,0.0,0.0,2,5,0.78,0.81,2.0,2.0,2,10,4,4,6.0,15.0,4.0,3.0,0.0,0.0,17.0,34.0,1,1,13,12,0.67,0.73,0.45,0.15,19,22,12,13,0.56,0.73,24.0,22.0,9.0,8.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0,0,0,0.3235294117647059,0.2,0.25,0.3888888888888889,0.0,0,0.0,0,0.2,0.14
12.0,Crystal Palace,13,14,11,51,51,0,53,Tottenham,17.0,27.10.2024,14:00,home,1,0,W,team,0.83,0.72,0.34,0.66,14,11,6,3,0.0,0.0,8,8,0.65,0.81,4.0,4.0,7,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,12,16,0.0,0.0,0.0,0.0,13,18,16,12,0.0,0.0,0.0,0.0,10.0,7.0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,17,1,1,1,0.34285714285714286,0.4,0.29411764705882354,0.3888888888888889,1.0,1,0.3,1,0.4,0.37000000000000005
12.0,Crystal Palace,13,14,11,51,51,0,53,Everton,13.0,28.09.2024,15:00,away,1,2,L,opponent,0.89,1.15,0.59,0.41,17,8,5,2,0.0,0.0,8,5,0.0,0.0,0.0,2.0,7,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,15,12,0.0,0.0,0.0,0.0,24,24,11,13,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,0,2,2,0.3333333333333333,0.2,0.29411764705882354,0.3684210526315789,0.0,0,0.2,-1,0.2,0.2
12.0,Crystal Palace,13,14,11,51,51,0,53,Southampton,20.0,29.12.2024,15:00,home,2,1,W,team,1.82,1.3,0.47,0.53,19,7,10,3,4.0,1.0,8,7,0.77,0.81,2.0,3.0,3,3,6,1,12.0,7.0,7.0,0.0,0.0,0.0,25.0,16.0,2,1,19,18,0.66,0.66,0.13,0.18,15,9,18,19,0.74,0.5,32.0,34.0,10.0,12.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,16,1,1,1,0.35135135135135137,0.4,0.3333333333333333,0.3684210526315789,0.0,1,0.4,1,0.4,0.4
12.0,Crystal Palace,13,14,11,51,51,0,53,Newcastle,5.0,30.11.2024,15:00,home,1,1,D,draw,1.29,0.02,0.49,0.51,16,2,4,1,5.0,0.0,8,9,0.79,0.81,3.0,3.0,7,0,5,1,12.0,1.0,4.0,0.0,0.0,0.0,27.0,10.0,2,2,11,12,0.69,0.66,0.32,0.09,22,22,12,11,0.68,0.82,24.0,25.0,13.0,8.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,14,1,0,0,0.34210526315789475,0.4,0.3157894736842105,0.3684210526315789,0.0,0,0.2,0,0.4,0.34
13.0,Everton,11,15,12,42,44,-2,48,Leicester,18.0,01.02.2025,15:00,home,4,0,W,team,2.35,0.39,0.47,0.53,13,9,7,1,7.0,0.0,5,6,0.81,0.81,0.0,0.0,4,2,2,6,11.0,5.0,2.0,4.0,1.0,0.0,33.0,16.0,3,1,13,7,0.64,0.56,0.33,0.14,24,13,7,13,0.62,0.67,27.0,16.0,5.0,8.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,10,1,1,1,1.0,1.0,1.0,0.5,0.5,1,0.1,4,1.0,0.73
13.0,Everton,11,15,12,42,44,-2,48,Manchester Utd,15.0,01.12.2024,13:30,away,0,4,L,opponent,0.65,0.73,0.4,0.6,8,11,2,5,1.0,3.0,2,2,0.87,0.9,3.0,2.0,3,2,3,4,4.0,9.0,4.0,2.0,0.0,0.0,13.0,21.0,2,3,12,12,0.62,0.8,0.15,0.17,11,10,12,12,0.53,0.69,8.0,13.0,5.0,8.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,13,0,2,2,0.5,0.5,1.0,0.0,0.5,0,0.1,-4,0.5,0.38
13.0,Everton,11,15,12,42,44,-2,48,Liverpool,1.0,02.04.2025,20:00,away,0,1,L,opponent,0.67,1.39,0.26,0.74,5,17,0,3,2.0,1.0,5,11,0.64,0.87,2.0,2.0,2,5,3,9,3.0,11.0,2.0,6.0,1.0,0.0,17.0,33.0,4,2,7,11,0.51,0.83,0.06,0.13,10,22,11,7,0.71,0.47,50.0,20.0,12.0,7.0,2,0,0.0,0.27,0.0,0.0,0.33,0.59,0.2,1.04,51.0,50.0,0.0,0.0,0.0,0.0,0.27,0.0,-0.73,0.0,0.0,0.0,0.0,0.0,7,11,0,2,2,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0,0.1,-1,0.3333333333333333,0.2633333333333333
13.0,Everton,11,15,12,42,44,-2,48,Southampton,20.0,02.11.2024,15:00,away,0,1,L,opponent,1.47,0.69,0.35,0.65,16,9,5,2,0.0,0.0,6,3,0.8,0.91,2.0,4.0,8,5,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,14,18,0.0,0.0,0.0,0.0,12,8,18,14,0.0,0.0,0.0,0.0,7.0,7.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,16,0,2,2,0.25,0.25,1.0,0.0,0.5,0,0.0,-1,0.25,0.175
13.0,Everton,11,15,12,42,44,-2,48,Ipswich,19.0,03.05.2025,15:00,home,2,2,D,draw,0.57,0.81,0.57,0.43,8,12,3,5,2.0,1.0,2,3,0.88,0.85,4.0,4.0,4,4,1,3,6.0,6.0,2.0,6.0,0.0,0.0,21.0,18.0,0,0,15,12,0.75,0.72,0.23,0.17,21,9,12,15,0.61,0.87,14.0,35.0,7.0,3.0,3,1,1.16,1.18,0.0,0.0,0.52,0.38,0.69,0.35,54.0,53.0,0.0,0.0,0.0,0.0,1.18,1.16,-0.82,-0.84,1.0,1.0,0.0,0.0,7,9,1,0,0,0.2,0.2,0.5,0.0,0.5,0,0.0,0,0.2,0.14
13.0,Everton,11,15,12,42,44,-2,48,Bournemouth,9.0,04.01.2025,15:00,away,0,1,L,opponent,0.67,1.69,0.41,0.59,9,19,0,8,1.0,5.0,3,9,0.67,0.77,2.0,2.0,9,7,0,4,5.0,12.0,4.0,7.0,0.0,0.0,16.0,34.0,0,1,15,14,0.61,0.7,0.08,0.19,29,23,14,15,0.5,0.8,31.0,33.0,14.0,10.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,2,2,0.16666666666666666,0.0,0.5,0.0,0.5,0,0.0,-1,0.0,0.0
13.0,Everton,11,15,12,42,44,-2,48,Wolves,16.0,04.12.2024,19:30,home,4,0,W,team,1.02,0.79,0.45,0.55,15,6,6,2,2.0,2.0,3,4,0.8,0.79,2.0,0.0,5,2,4,2,8.0,2.0,5.0,4.0,0.0,0.0,16.0,15.0,4,0,8,10,0.68,0.6,0.1,0.0,21,30,10,8,0.5,0.67,28.0,12.0,14.0,7.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,19,1,1,1,0.2857142857142857,0.2,0.6666666666666666,0.0,0.5,1,0.3,4,0.2,0.23
13.0,Everton,11,15,12,42,44,-2,48,Arsenal,2.0,05.04.2025,12:30,home,1,1,D,draw,1.05,1.83,0.29,0.71,5,14,2,5,2.0,1.0,3,8,0.7,0.87,3.0,1.0,2,3,1,6,4.0,11.0,1.0,3.0,0.0,0.0,19.0,44.0,0,1,13,17,0.54,0.73,0.14,0.22,17,14,17,13,0.65,0.41,32.0,29.0,5.0,3.0,4,1,0.96,0.98,0.0,0.0,0.35,0.42,0.42,0.79,43.0,62.0,0.0,0.0,1.0,0.0,0.98,0.96,-0.02,-0.04,0.0,0.0,0.0,0.0,7,0,1,0,0,0.25,0.2,0.5,0.0,0.5,0,0.2,0,0.2,0.2
13.0,Everton,11,15,12,42,44,-2,48,Newcastle,5.0,05.10.2024,17:30,home,0,0,D,draw,0.64,2.07,0.32,0.68,8,14,2,3,0.0,0.0,0,10,0.0,0.0,1.0,2.0,5,6,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,9,12,0.0,0.0,0.0,0.0,16,19,12,8,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,14,1,0,0,0.2222222222222222,0.2,0.4,0.0,0.5,0,0.1,0,0.2,0.17
13.0,Everton,11,15,12,42,44,-2,48,Wolves,16.0,08.03.2025,20:00,away,1,1,D,draw,1.32,0.6,0.34,0.66,12,11,4,3,2.0,1.0,5,5,0.76,0.88,2.0,2.0,1,5,7,3,7.0,5.0,5.0,6.0,0.0,0.0,16.0,18.0,1,0,11,16,0.56,0.74,0.31,0.17,9,21,16,11,0.56,0.62,36.0,26.0,9.0,6.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,19,0,0,0,0.2,0.2,0.4,0.0,1.0,0,0.0,0,0.2,0.14
13.0,Everton,11,15,12,42,44,-2,48,West Ham,14.0,09.11.2024,15:00,away,0,0,D,draw,0.97,1.0,0.51,0.49,18,11,4,6,0.0,0.0,6,7,0.76,0.78,2.0,1.0,8,1,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10,9,0.0,0.0,0.0,0.0,32,23,9,10,0.0,0.0,0.0,0.0,7.0,6.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,18,0,0,0,0.18181818181818182,0.2,0.4,0.0,0.5,0,0.0,0,0.2,0.14
13.0,Everton,11,15,12,42,44,-2,48,Fulham,11.0,10.05.2025,15:00,away,3,1,W,team,1.05,0.96,0.36,0.64,11,18,7,6,3.0,1.0,5,5,0.78,0.86,0.0,1.0,1,8,3,4,9.0,10.0,2.0,8.0,0.0,0.0,19.0,33.0,0,0,15,9,0.55,0.76,0.35,0.26,14,18,9,15,0.58,0.64,28.0,29.0,14.0,5.0,5,4,1.23,1.27,0.0,0.0,0.45,0.55,0.73,0.78,44.0,40.0,0.0,1.0,0.0,1.0,1.27,1.23,0.27,-1.77,1.0,1.0,0.0,0.0,7,8,0,1,1,0.25,0.2,0.4,0.14285714285714285,0.5,1,0.3,2,0.2,0.23
13.0,Everton,11,15,12,42,44,-2,48,Liverpool,1.0,12.02.2025,19:30,home,2,2,D,draw,0.98,0.65,0.37,0.63,10,6,3,4,1.0,2.0,2,3,0.67,0.8,4.0,4.0,5,0,2,2,7.0,4.0,3.0,2.0,0.0,0.0,16.0,18.0,3,2,20,9,0.58,0.66,0.19,0.11,19,19,9,20,0.68,0.61,43.0,36.0,7.0,7.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7,11,1,0,0,0.23076923076923078,0.2,0.3333333333333333,0.14285714285714285,0.0,0,0.2,0,0.2,0.2
13.0,Everton,11,15,12,42,44,-2,48,Nottingham,7.0,12.04.2025,15:00,away,1,0,W,team,1.3,0.49,0.58,0.42,13,10,5,5,2.0,0.0,7,1,0.81,0.75,3.0,0.0,4,2,4,3,8.0,5.0,5.0,5.0,0.0,0.0,29.0,9.0,1,2,9,13,0.73,0.57,0.29,0.33,17,18,13,9,0.7,0.67,29.0,44.0,1.0,5.0,5,4,1.32,1.13,1.0,1.0,0.52,0.23,1.17,0.35,47.0,47.0,0.0,0.0,0.0,1.0,1.13,1.32,1.13,0.32,0.0,0.0,0.0,0.0,7,15,0,1,1,0.2857142857142857,0.4,0.3333333333333333,0.25,0.5,1,0.4,1,0.4,0.4
13.0,Everton,11,15,12,42,44,-2,48,Aston Villa,6.0,14.09.2024,17:30,away,2,3,L,opponent,0.75,2.23,0.27,0.73,6,17,2,8,0.0,0.0,2,6,0.0,0.0,4.0,1.0,3,6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,11,13,0.0,0.0,0.0,0.0,15,20,12,10,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,2,2,0.26666666666666666,0.4,0.3333333333333333,0.2222222222222222,0.5,0,0.2,-1,0.4,0.34
13.0,Everton,11,15,12,42,44,-2,48,Arsenal,2.0,14.12.2024,15:00,away,0,0,D,draw,0.17,1.42,0.24,0.76,2,13,0,5,0.0,1.0,2,8,0.72,0.92,3.0,0.0,0,3,2,5,1.0,11.0,1.0,2.0,0.0,0.0,8.0,48.0,3,5,6,9,0.47,0.85,0.13,0.25,17,23,9,6,0.66,0.56,39.0,7.0,9.0,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0.25,0.4,0.3333333333333333,0.2,0.0,0,0.1,0,0.4,0.31000000000000005
13.0,Everton,11,15,12,42,44,-2,48,Aston Villa,6.0,15.01.2025,19:30,home,0,1,L,opponent,1.09,1.36,0.5,0.5,10,11,3,3,2.0,3.0,8,5,0.81,0.83,2.0,1.0,6,4,1,4,7.0,6.0,3.0,5.0,0.0,0.0,14.0,20.0,5,1,10,17,0.61,0.6,0.2,0.0,20,16,17,10,0.53,0.73,24.0,35.0,9.0,9.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,1,2,2,0.23529411764705882,0.2,0.2857142857142857,0.2,0.0,0,0.0,-1,0.2,0.14
13.0,Everton,11,15,12,42,44,-2,48,Crystal Palace,12.0,15.02.2025,17:30,away,2,1,W,team,0.76,1.66,0.42,0.58,11,17,6,6,1.0,4.0,2,6,0.72,0.77,1.0,0.0,1,6,4,5,6.0,9.0,5.0,8.0,0.0,1.0,19.0,23.0,1,3,9,12,0.55,0.63,0.25,0.28,19,23,12,9,0.35,0.63,48.0,34.0,11.0,8.0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0,1,1,0.2777777777777778,0.4,0.2857142857142857,0.2727272727272727,0.5,1,0.3,1,0.4,0.37000000000000005
