Rank,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,opponent_rank,Time,team_goals,opponent_goals,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Passes_team,stat_Passes_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent
1.0,15,11,4,43,24,19,56,2.0,0.9149999995425,1,1,0.57,0.43,10,22,4,8,2,8,3.0,2.0,4,6,2,8,3,3,10.0,14.0,9,15,14,10,7,3,1.73,2.33,3.0,6.0,0.9,0.82,0.0,1.0,6.0,13.0,4.0,9.0,0.0,1.0,0.0,0.0,13.0,26.0,0.76,0.74,0.2,0.43,0.5,0.69,22.0,7.0,11.0,4.0,1.36,2.73,1.0,1.0,0.63,0.62,1.03,1.25,46.0,47.0,1.0,0.0,2.73,1.36,1.73,0.36
1.0,15,11,4,43,24,19,56,13.0,0.89999999955,2,0,0.58,0.42,22,8,7,0,4,1,0.0,1.0,10,6,5,2,2,2,13.0,9.0,29,20,9,13,0,5,1.54,0.33,3.0,0.0,0.74,0.69,0.0,0.0,15.0,4.0,7.0,4.0,1.0,0.0,0.0,0.0,46.0,10.0,0.62,0.56,0.28,0.0,0.61,0.6,10.0,37.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,15,11,4,43,24,19,56,15.0,0.80749999959625,3,0,0.56,0.44,16,6,7,2,11,2,1.0,2.0,2,4,7,0,3,2,15.0,5.0,29,21,5,15,2,4,1.48,0.48,2.0,1.0,0.82,0.72,0.0,0.0,12.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,29.0,11.0,0.66,0.62,0.4,0.08,0.55,0.9,20.0,21.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,15,11,4,43,24,19,56,8.0,0.9999999995,0,2,0.67,0.33,16,12,3,5,5,5,1.0,0.0,8,4,5,3,3,2,7.0,10.0,15,15,10,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,15,11,4,43,24,19,56,11.0,0.89999999955,1,0,0.65,0.35,11,14,4,2,8,4,2.0,2.0,4,9,3,3,0,0,8.0,11.0,28,15,11,8,2,3,1.53,0.7,2.0,1.0,0.84,0.72,0.0,0.0,7.0,9.0,4.0,5.0,0.0,1.0,0.0,0.0,30.0,13.0,0.66,0.42,0.16,0.4,0.75,0.61,18.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,15,11,4,43,24,19,56,12.0,0.9999999995,0,2,0.73,0.27,19,6,7,4,9,2,2.0,0.0,9,1,3,1,2,0,14.0,13.0,32,21,12,11,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,15,11,4,43,24,19,56,6.0,0.9499999995249999,2,1,0.42,0.58,13,19,7,3,3,4,3.0,4.0,3,7,3,9,6,0,20.0,16.0,20,18,16,20,2,5,1.36,0.78,4.0,2.0,0.73,0.8,0.0,0.0,5.0,10.0,8.0,9.0,0.0,0.0,0.0,0.0,10.0,27.0,0.59,0.69,0.5,0.3,0.5,0.72,30.0,4.0,15.0,6.0,2.3,0.13,1.0,0.0,0.37,0.51,0.62,0.52,60.0,50.0,1.0,2.0,0.13,2.3,-0.87,0.3
1.0,15,11,4,43,24,19,56,6.0,0.9499999995249999,0,0,0.64,0.36,22,9,5,3,7,4,1.0,3.0,14,2,3,4,1,1,21.0,8.0,20,24,8,21,3,5,1.09,0.96,0.0,0.0,0.82,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,15,11,4,43,24,19,56,7.0,0.9649999995174999,1,0,0.51,0.49,10,16,2,5,0,6,2.0,1.0,6,5,2,6,4,0,8.0,8.0,26,26,12,9,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,15,11,4,43,24,19,56,5.0,0.9149999995425,2,1,0.52,0.48,15,8,5,2,10,4,4.0,6.0,5,1,5,5,0,1,10.0,16.0,24,16,16,10,1,3,2.26,1.35,4.0,2.0,0.77,0.76,0.0,0.0,10.0,7.0,5.0,1.0,1.0,0.0,1.0,0.0,22.0,23.0,0.62,0.65,0.35,0.18,0.57,0.62,19.0,25.0,2.0,12.0,2.45,0.8,2.0,1.0,0.4,0.27,1.42,1.55,60.0,63.0,1.0,0.0,0.8,2.45,-0.2,0.45
2.0,14,12,4,56,32,24,54,10.0,0.82249999958875,3,0,0.36,0.64,15,13,4,1,5,5,2.0,3.0,5,10,6,2,0,2,11.0,13.0,17,12,13,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,16.0,0.9499999995249999,1,0,0.52,0.48,7,9,4,2,2,5,5.0,1.0,2,6,1,1,0,0,13.0,18.0,18,19,18,13,2,3,0.82,0.48,0.0,0.0,0.77,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,3.0,0.9149999995425,2,0,0.34,0.66,9,13,4,5,3,2,2.0,3.0,3,7,2,1,1,0,10.0,11.0,28,26,11,10,5,2,0.93,0.31,1.0,0.0,0.68,0.83,0.0,0.0,6.0,5.0,3.0,8.0,0.0,0.0,1.0,0.0,17.0,22.0,0.57,0.74,0.33,0.14,0.68,0.67,32.0,17.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,1.0,0.89999999955,1,1,0.42,0.58,9,7,4,3,4,2,2.0,4.0,5,3,0,1,0,2,14.0,11.0,25,24,11,14,2,3,1.12,0.73,2.0,1.0,0.73,0.8,0.0,1.0,5.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,11.0,13.0,0.54,0.62,0.22,0.25,0.45,0.7,15.0,26.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,4.0,0.9499999995249999,1,0,0.35,0.65,9,8,1,2,6,4,5.0,6.0,4,3,4,3,4,0,13.0,8.0,32,29,8,13,2,0,0.89,0.21,2.0,0.0,0.65,0.83,0.0,0.0,7.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,17.0,7.0,0.59,0.71,0.19,0.1,0.67,0.6,38.0,28.0,4.0,8.0,0.57,0.08,0.0,0.0,0.51,0.53,0.43,0.38,68.0,56.0,0.0,0.0,0.08,0.57,0.08,-0.43
2.0,14,12,4,56,32,24,54,4.0,0.9999999995,2,3,0.52,0.48,14,13,6,7,0,3,0.0,4.0,7,2,1,4,0,2,13.0,11.0,41,26,11,14,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,8.0,0.7999999995999999,1,0,0.45,0.55,14,6,1,2,3,4,1.0,3.0,10,2,3,2,1,2,9.0,13.0,34,28,13,9,2,0,1.06,0.24,2.0,0.0,0.75,0.77,0.0,0.0,10.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,27.0,20.0,0.68,0.59,0.21,0.19,0.76,0.61,25.0,17.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,13.0,0.8499999995749999,2,1,0.42,0.58,9,18,4,6,6,3,2.0,0.0,3,6,2,6,2,1,15.0,16.0,16,24,13,12,5,2,0.74,0.49,0.0,0.0,0.7,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,3.0,0.9149999995425,2,0,0.36,0.64,11,6,6,2,5,5,4.0,3.0,2,3,3,1,1,1,18.0,18.0,19,19,18,18,2,4,1.21,0.41,3.0,0.0,0.73,0.84,0.0,1.0,6.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,17.0,9.0,0.63,0.66,0.08,0.08,0.76,0.81,25.0,24.0,8.0,10.0,1.09,0.88,0.0,0.0,0.43,0.54,0.41,0.5,48.0,54.0,0.0,1.0,0.88,1.09,0.88,-0.91
2.0,14,12,4,56,32,24,54,5.0,0.9499999995249999,1,1,0.44,0.56,6,12,3,4,2,11,1.0,3.0,2,3,1,5,0,1,14.0,12.0,21,19,12,14,3,2,1.29,1.06,0.0,0.0,0.72,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,16.0,0.649999999675,6,0,0.52,0.48,21,8,8,2,3,1,0.0,2.0,7,5,6,1,0,2,16.0,17.0,17,23,17,16,2,2,3.7,0.45,8.0,0.0,0.82,0.83,0.0,0.0,16.0,4.0,5.0,4.0,1.0,0.0,1.0,0.0,37.0,8.0,0.65,0.69,0.33,0.22,0.63,0.86,18.0,14.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,4.0,0.9149999995425,2,3,0.47,0.53,6,10,3,5,6,6,4.0,5.0,2,3,1,2,4,1,16.0,9.0,29,25,9,16,2,1,1.74,1.38,4.0,3.0,0.72,0.75,0.0,0.0,5.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,16.0,17.0,0.59,0.48,0.29,0.36,0.71,0.75,21.0,18.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,11.0,0.89999999955,4,1,0.55,0.45,21,7,6,1,8,7,0.0,1.0,10,2,5,4,2,0,13.0,6.0,24,21,6,13,0,2,2.35,0.46,4.0,0.0,0.79,0.73,0.0,0.0,12.0,3.0,9.0,4.0,0.0,0.0,0.0,0.0,30.0,14.0,0.68,0.57,0.23,0.15,0.68,0.4,34.0,35.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,3.0,0.9149999995425,2,2,0.38,0.62,11,9,4,4,2,6,4.0,1.0,5,2,2,3,0,1,11.0,19.0,21,21,19,11,2,2,0.98,1.11,2.0,1.0,0.76,0.84,0.0,0.0,8.0,6.0,3.0,3.0,0.0,0.0,1.0,0.0,21.0,17.0,0.66,0.72,0.24,0.25,0.79,0.88,23.0,28.0,18.0,8.0,0.77,1.02,0.0,1.0,0.52,0.46,0.8,0.79,53.0,60.0,0.0,0.0,1.02,0.77,-0.98,-1.23
2.0,14,12,4,56,32,24,54,15.0,0.9999999995,3,0,0.51,0.49,16,5,6,0,3,2,2.0,2.0,5,4,5,1,0,1,10.0,16.0,26,23,22,17,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,12.0,0.9499999995249999,1,0,0.46,0.54,4,12,1,1,1,8,4.0,3.0,2,9,1,2,0,1,19.0,19.0,23,34,19,19,1,0,0.11,0.72,0.0,0.0,0.61,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,6.0,0.9149999995425,1,1,0.45,0.55,14,5,7,3,3,4,1.0,4.0,4,1,3,1,6,2,15.0,8.0,26,25,8,15,2,6,0.75,1.61,1.0,3.0,0.74,0.76,0.0,0.0,8.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,25.0,20.0,0.55,0.46,0.17,0.36,0.4,0.64,35.0,37.0,5.0,4.0,1.16,1.9,0.0,2.0,0.39,0.28,0.62,1.47,58.0,42.0,0.0,1.0,1.9,1.16,0.9,0.07
2.0,14,12,4,56,32,24,54,5.0,0.8499999995749999,3,2,0.48,0.52,17,7,7,2,7,2,3.0,2.0,7,4,3,1,5,1,6.0,7.0,26,24,6,7,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,5.0,0.9499999995249999,3,1,0.4,0.6,12,9,4,2,3,6,2.0,1.0,3,4,5,3,1,2,14.0,10.0,17,30,10,14,1,1,1.42,0.43,2.0,1.0,0.7,0.78,0.0,0.0,5.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,19.0,12.0,0.66,0.56,0.25,0.08,0.53,0.63,34.0,34.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,1.0,0.9499999995249999,2,2,0.38,0.62,8,13,5,4,1,4,2.0,1.0,3,5,0,4,1,1,18.0,17.0,14,29,19,17,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,15.0,0.6999999996499999,1,1,0.67,0.33,14,7,3,1,8,1,3.0,3.0,7,2,4,4,1,0,17.0,18.0,28,18,18,17,0,2,1.52,1.67,3.0,2.0,0.79,0.6,1.0,0.0,8.0,3.0,6.0,4.0,1.0,1.0,0.0,0.0,33.0,4.0,0.71,0.51,0.29,0.13,0.76,0.55,10.0,48.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,13.0,0.6999999996499999,1,1,0.6,0.4,17,11,6,7,4,7,3.0,4.0,9,0,2,4,4,1,8.0,11.0,27,31,11,8,6,5,1.08,0.96,3.0,0.0,0.71,0.53,0.0,1.0,10.0,6.0,7.0,5.0,0.0,0.0,1.0,1.0,30.0,13.0,0.7,0.44,0.2,0.33,0.43,0.61,46.0,63.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,14.0,0.7999999995999999,1,1,0.35,0.65,16,23,6,5,7,8,2.0,2.0,5,12,5,6,2,0,9.0,8.0,14,29,8,9,4,5,2.08,0.94,3.0,2.0,0.67,0.78,0.0,0.0,11.0,11.0,5.0,12.0,0.0,0.0,0.0,0.0,29.0,36.0,0.55,0.67,0.23,0.38,0.55,0.79,45.0,25.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,6.0,0.9149999995425,4,1,0.39,0.61,16,14,7,7,3,3,0.0,2.0,5,5,4,2,2,0,9.0,6.0,10,15,6,9,6,3,2.01,2.01,4.0,3.0,0.81,0.89,0.0,0.0,7.0,9.0,9.0,5.0,0.0,1.0,1.0,0.0,16.0,17.0,0.65,0.78,0.38,0.14,0.67,0.63,19.0,19.0,7.0,12.0,2.74,2.41,1.0,2.0,0.46,0.59,0.91,2.06,42.0,43.0,0.0,1.0,2.41,2.74,1.41,-1.26
2.0,14,12,4,56,32,24,54,9.0,0.9499999995249999,0,0,0.5,0.5,7,6,2,0,6,6,2.0,3.0,3,4,2,2,0,1,14.0,11.0,27,19,11,14,0,2,0.36,0.72,0.0,0.0,0.69,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,1.0,0.89999999955,2,3,0.55,0.45,17,6,7,4,7,2,3.0,4.0,2,2,8,0,2,0,15.0,9.0,27,15,9,15,1,5,1.75,2.09,3.0,3.0,0.79,0.77,0.0,1.0,11.0,4.0,6.0,2.0,1.0,0.0,0.0,0.0,32.0,9.0,0.64,0.54,0.12,0.0,0.5,0.7,15.0,56.0,11.0,7.0,2.57,2.76,0.0,1.0,0.34,0.48,1.34,0.71,53.0,55.0,0.0,0.0,2.76,2.57,-0.24,0.57
2.0,14,12,4,56,32,24,54,6.0,0.9999999995,2,2,0.51,0.49,16,15,3,7,4,5,0.0,1.0,7,5,6,3,3,2,12.0,15.0,23,23,15,13,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,8.0,0.8149999995924999,0,0,0.56,0.44,21,3,6,1,10,3,1.0,1.0,10,2,5,0,5,0,11.0,16.0,24,11,15,11,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,9.0,0.9149999995425,2,0,0.5,0.5,15,9,7,1,8,3,1.0,2.0,6,7,2,1,0,4,12.0,7.0,22,27,7,12,1,5,2.43,0.39,4.0,0.0,0.72,0.73,0.0,0.0,11.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,29.0,13.0,0.61,0.55,0.19,0.2,0.73,0.41,30.0,41.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,12.0,0.649999999675,3,2,0.45,0.55,12,12,4,6,4,6,1.0,2.0,4,4,4,2,1,0,12.0,9.0,26,33,9,12,4,1,1.13,1.27,3.0,1.0,0.74,0.77,0.0,0.0,8.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,21.0,16.0,0.59,0.59,0.33,0.18,0.65,0.71,35.0,28.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,1.0,0.9149999995425,1,1,0.43,0.57,22,10,8,4,8,2,2.0,3.0,6,4,8,2,3,3,14.0,10.0,15,9,10,14,3,7,2.33,1.73,6.0,3.0,0.82,0.9,1.0,0.0,13.0,6.0,9.0,4.0,1.0,0.0,0.0,0.0,26.0,13.0,0.74,0.76,0.43,0.2,0.69,0.5,7.0,22.0,4.0,11.0,2.73,1.36,1.0,1.0,0.62,0.63,1.25,1.03,47.0,46.0,0.0,1.0,1.36,2.73,0.36,1.73
2.0,14,12,4,56,32,24,54,6.0,0.9649999995174999,1,1,0.49,0.51,15,12,3,4,7,7,0.0,1.0,7,5,5,3,1,5,10.0,9.0,22,23,9,10,3,2,0.79,1.15,0.0,2.0,0.76,0.8,0.0,0.0,7.0,7.0,7.0,5.0,0.0,1.0,0.0,0.0,27.0,21.0,0.66,0.61,0.22,0.14,0.73,0.53,26.0,26.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,14.0,0.8499999995749999,3,0,0.53,0.47,21,3,11,0,9,3,1.0,2.0,9,2,1,1,2,0,17.0,6.0,23,18,6,16,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,7.0,0.9499999995249999,3,3,0.61,0.39,21,5,8,3,10,4,1.0,2.0,10,1,3,1,2,1,16.0,11.0,29,19,11,16,0,5,2.12,1.02,0.0,0.0,0.76,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,10.0,0.89999999955,3,1,0.49,0.51,25,10,11,3,10,2,0.0,0.0,9,4,5,3,2,1,10.0,18.0,17,13,18,10,2,8,2.79,0.72,3.0,1.0,0.76,0.79,0.0,0.0,19.0,3.0,5.0,7.0,0.0,1.0,0.0,0.0,50.0,10.0,0.73,0.58,0.31,0.17,0.75,0.67,12.0,28.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,7.0,0.89999999955,1,1,0.58,0.42,20,13,6,6,1,5,1.0,0.0,11,5,3,2,4,0,10.0,12.0,23,27,12,10,5,5,2.83,1.35,4.0,4.0,0.8,0.72,0.0,0.0,12.0,9.0,8.0,4.0,0.0,1.0,0.0,0.0,30.0,23.0,0.68,0.58,0.35,0.17,0.77,0.65,26.0,29.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14,12,4,56,32,24,54,5.0,0.9499999995249999,1,1,0.36,0.64,8,16,1,4,3,6,1.0,3.0,5,7,2,5,7,1,12.0,9.0,23,21,9,12,3,0,0.26,1.06,0.0,1.0,0.75,0.87,0.0,0.0,3.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0,6.0,24.0,0.66,0.75,0.15,0.19,0.71,0.36,22.0,24.0,11.0,9.0,0.22,0.65,0.0,1.0,0.41,0.45,0.22,1.22,52.0,48.0,0.0,0.0,0.65,0.22,-0.35,-0.78
